counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,326.435,326.633,326.633,327.133,,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,64,1,327.133,327.762,,0,[-0.4123422159887798],[-0.31486676016830295],[1],[0],[0],[0.6279999999999859],"[""button_left_main""]",327.762,329.766,329.766,331.378,[-0.4179523141654979],[-0.3078541374474053],[1],[0],[0],[1.6120000000000232],"[""button_left_probe""]",,331.378,331.378,-0.417952314,-0.307854137,1,0,0,,0,63,63,19,1,3,RL,opcifal,cursive,opcifal_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,331.379,331.566,331.566,332.066,,,,,,,,,,,,2.145,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,65,0,332.067,334.212,,0,[-0.4417952314165498],[-0.32047685834502104],[1],[0],[0],[2.1450000000000387],"[""button_left_main""]",334.212,336.2,336.2,336.2,[],[],[],[],[],[],[],,336.2,336.201,-0.441795231,-0.320476858,0,0,0,,0,64,64,70,1,3,TL,remuse,cursive,remuse_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,336.203,336.399,336.399,336.899,,,,,,,,,,,,0.794,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,66,0,336.899,337.695,,0,[-0.43899018232819076],[-0.31626928471248245],[1],[0],[0],[0.7939999999999827],"[""button_left_main""]",337.695,339.683,339.683,339.683,[],[],[],[],[],[],[],,339.684,339.684,-0.438990182,-0.316269285,0,0,0,,0,65,65,4,1,3,RL,cafigal,cursive,cafigal_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,339.686,339.882,339.882,340.382,,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,67,0,340.382,341.373,,0,[-0.43338008415147267],[-0.3288920056100982],[1],[0],[0],[0.9900000000000091],"[""button_left_main""]",341.373,343.365,343.365,343.366,[],[],[],[],[],[],[],,343.366,343.366,-0.433380084,-0.328892006,0,0,0,,0,66,66,8,1,3,RL,cocewage,print,cocewage_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,343.367,343.565,343.565,344.065,,,,,,,,,,,,0.761,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,344.066,344.828,,0,[-0.46143057503506313],[-0.34572230014025246],[1],[0],[0],[0.7609999999999673],"[""button_left_main""]",344.828,346.832,346.832,346.832,[],[],[],[],[],[],[],,346.832,346.832,-0.461430575,-0.3457223,0,0,0,,0,67,67,23,1,3,RL,quakity,print,quakity_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,346.833,347.032,347.032,347.532,,,,,,,,,,,,0.896,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,69,0,347.532,348.429,,0,[0.544179523141655],[-0.2657784011220196],[1],[0],[0],[0.896000000000015],"[""button_right_main""]",348.429,350.431,350.431,350.432,[],[],[],[],[],[],[],,350.432,350.432,0.544179523,-0.265778401,0,0,0,,0,68,68,35,1,3,TL,cateferia,print,cateferia_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,350.433,350.632,350.632,351.131,,,,,,,,,,,,1.462,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,70,0,351.132,352.596,,0,[0.5399719495091164],[-0.2755960729312763],[1],[0],[0],[1.461999999999989],"[""button_right_main""]",352.596,354.598,354.598,354.599,[],[],[],[],[],[],[],,354.599,354.599,0.53997195,-0.275596073,0,0,0,,0,69,69,105,1,3,word,EDITOR,print,editor_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,354.601,354.798,354.798,355.298,,,,,,,,,,,,1.58,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,71,0,355.298,356.88,,0,[-0.42917251051893407],[-0.3134642356241234],[1],[0],[0],[1.579999999999984],"[""button_left_main""]",356.88,358.881,358.881,358.882,[],[],[],[],[],[],[],,358.882,358.882,-0.429172511,-0.313464236,0,0,0,,0,70,70,34,1,3,TL,aminal,cursive,aminal_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,358.884,359.081,359.081,359.581,,,,,,,,,,,,0.763,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,72,0,359.582,360.346,,0,[0.45582047685834504],[-0.32187938288920054],[1],[0],[0],[0.7629999999999768],"[""button_right_main""]",360.347,362.348,362.348,362.349,[],[],[],[],[],[],[],,362.349,362.349,0.455820477,-0.321879383,0,0,0,,0,71,71,151,1,3,word,SPECIFIC,print,specific_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,362.351,362.548,362.548,363.048,,,,,,,,,,,,2.331,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,73,0,363.048,365.38,,0,[0.43478260869565216],[-0.30504908835904626],[1],[0],[0],[2.3309999999999604],"[""button_right_main""]",365.38,367.381,367.381,367.382,[],[],[],[],[],[],[],,367.382,367.382,0.434782609,-0.305049088,0,0,0,,0,72,72,98,1,3,word,CRIMINAL,print,criminal_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,367.383,367.581,367.581,368.081,,,,,,,,,,,,1.763,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,74,0,368.081,369.845,,0,[-0.453015427769986],[-0.3022440392706872],[1],[0],[0],[1.7630000000000337],"[""button_left_main""]",369.845,371.847,371.847,371.848,[],[],[],[],[],[],[],,371.848,371.848,-0.453015428,-0.302244039,0,0,0,,0,73,73,53,1,3,TL,marnigal,print,marnigal_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,371.85,372.047,372.047,372.547,,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,75,0,372.548,373.229,,0,[-0.5301542776998598],[-0.2573632538569425],[1],[0],[0],[0.6800000000000637],"[""button_left_main""]",373.229,375.23,375.231,375.231,[],[],[],[],[],[],[],,375.231,375.232,-0.530154278,-0.257363254,0,0,0,,0,74,74,75,1,3,TL,sloten,cursive,sloten_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,375.233,375.43,375.43,375.93,,,,,,,,,,,,0.665,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,76,1,375.931,376.596,,0,[-0.541374474053296],[-0.2952314165497896],[1],[0],[0],[0.6649999999999636],"[""button_left_main""]",376.596,378.597,378.597,379.646,[-0.5315568022440392],[-0.28541374474053294],[1],[0],[0],[1.0489999999999782],"[""button_left_probe""]",,379.646,379.646,-0.531556802,-0.285413745,1,0,0,,0,75,75,114,1,3,word,LOCATE,cursive,locate_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,379.647,379.847,379.847,380.347,,,,,,,,,,,,0.746,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,77,0,380.348,381.095,,0,[0.46984572230014027],[-0.23772791023842918],[1],[0],[0],[0.7459999999999809],"[""button_right_main""]",381.095,383.097,383.097,383.097,[],[],[],[],[],[],[],,383.097,383.097,0.469845722,-0.23772791,0,0,0,,0,76,76,82,1,3,word,AMATEUR,print,amateur_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,383.099,383.297,383.297,383.796,,,,,,,,,,,,1.23,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,78,0,383.797,385.029,,0,[-0.517531556802244],[-0.288218793828892],[1],[0],[0],[1.2300000000000182],"[""button_left_main""]",385.029,387.03,387.03,387.03,[],[],[],[],[],[],[],,387.03,387.03,-0.517531557,-0.288218794,0,0,0,,0,77,77,1,1,3,RL,bewoted,cursive,bewoted_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,387.032,387.229,387.229,387.73,,,,,,,,,,,,1.614,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,79,0,387.73,389.345,,0,[-0.5217391304347826],[-0.28541374474053294],[1],[0],[0],[1.6140000000000327],"[""button_left_main""]",389.345,391.346,391.346,391.347,[],[],[],[],[],[],[],,391.347,391.347,-0.52173913,-0.285413745,0,0,0,,0,78,78,77,1,3,TL,vadility,cursive,vadility_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,391.348,391.546,391.546,392.046,,,,,,,,,,,,1.564,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,80,0,392.046,393.611,,0,[-0.5301542776998598],[-0.2924263674614306],[1],[0],[0],[1.5640000000000214],"[""button_left_main""]",393.612,395.612,395.612,395.613,[],[],[],[],[],[],[],,395.613,398.294,0.192145863,-0.387798036,1,0,0,,0,79,79,120,1,3,word,MILITARY,cursive,military_c.png,break_done_button,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,398.296,398.495,398.495,398.996,,,,,,,,,,,,1.097,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,81,0,398.996,400.094,,0,[-0.5553997194950911],[-0.2826086956521739],[1],[0],[0],[1.09699999999998],"[""button_left_main""]",400.094,402.095,402.095,402.096,[],[],[],[],[],[],[],,402.096,402.096,-0.555399719,-0.282608696,0,0,0,,0,80,80,3,1,3,RL,bebine,cursive,bebine_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,402.098,402.295,402.295,402.795,,,,,,,,,,,,1.229,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,82,1,402.796,404.027,,0,[0.46563814866760167],[-0.2643758765778401],[1],[0],[0],[1.228999999999985],"[""button_right_main""]",404.027,406.028,406.029,407.343,[-0.5231416549789621],[-0.2938288920056101],[1],[0],[0],[1.3140000000000214],"[""button_left_probe""]",,407.343,407.344,-0.523141655,-0.293828892,1,0,0,,0,81,81,141,1,3,word,RELIGION,print,religion_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,407.345,407.545,407.545,408.045,,,,,,,,,,,,2.413,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,83,1,408.046,410.46,,0,[0.5049088359046283],[-0.2517531556802244],[1],[0],[0],[2.413000000000011],"[""button_right_main""]",410.46,412.461,412.461,414.027,[-0.5273492286115007],[-0.2924263674614306],[1],[0],[0],[1.5639999999999645],"[""button_left_probe""]",,414.027,414.027,-0.527349229,-0.292426367,1,0,0,,0,82,82,154,1,3,word,STORAGE,cursive,storage_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,414.028,414.228,414.228,414.728,,,,,,,,,,,,0.947,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,84,1,414.728,415.676,,0,[0.5049088359046283],[-0.2573632538569425],[1],[0],[0],[0.9469999999999459],"[""button_right_main""]",415.676,417.678,417.678,418.91,[-0.544179523141655],[-0.2952314165497896],[1],[0],[0],[1.2320000000000277],"[""button_left_probe""]",,418.91,418.91,-0.544179523,-0.295231417,1,0,0,,0,83,83,147,1,3,word,ROMANTIC,cursive,romantic_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,418.911,419.111,419.111,419.611,,,,,,,,,,,,1.127,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,85,0,419.611,420.74,,0,[0.5329593267882188],[-0.2573632538569425],[1],[0],[0],[1.1270000000000095],"[""button_right_main""]",420.74,422.744,422.744,422.745,[],[],[],[],[],[],[],,422.745,422.745,0.532959327,-0.257363254,0,0,0,,0,84,84,156,1,3,word,TRIBUTE,print,tribute_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,422.747,422.944,422.944,423.444,,,,,,,,,,,,0.814,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,86,0,423.444,424.259,,0,[-0.5427769985974754],[-0.31065918653576435],[1],[0],[0],[0.8140000000000214],"[""button_left_main""]",424.259,426.261,426.261,426.262,[],[],[],[],[],[],[],,426.262,426.262,-0.542776999,-0.310659187,0,0,0,,0,85,85,56,1,3,TL,meromy,print,meromy_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,426.264,426.46,426.46,426.96,,,,,,,,,,,,1.13,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,87,0,426.961,428.092,,0,[-0.5568022440392707],[-0.3022440392706872],[1],[0],[0],[1.1299999999999386],"[""button_left_main""]",428.092,430.094,430.095,430.095,[],[],[],[],[],[],[],,430.095,430.095,-0.556802244,-0.302244039,0,0,0,,0,86,86,74,1,3,TL,spemicen,print,spemicen_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,430.097,430.293,430.293,430.793,,,,,,,,,,,,0.961,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,88,0,430.794,431.755,,0,[0.5287517531556802],[-0.2447405329593268],[1],[0],[0],[0.9609999999999559],"[""button_right_main""]",431.755,433.76,433.76,433.76,[],[],[],[],[],[],[],,433.76,433.761,0.528751753,-0.244740533,0,0,0,,0,87,87,85,1,3,word,BENEFIT,print,benefit_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,433.762,433.96,433.96,434.46,,,,,,,,,,,,1.048,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,89,0,434.46,435.509,,0,[-0.5553997194950911],[-0.3190743338008415],[1],[0],[0],[1.0480000000000018],"[""button_left_main""]",435.509,437.51,437.51,437.51,[],[],[],[],[],[],[],,437.51,437.51,-0.555399719,-0.319074334,0,0,0,,0,88,88,73,1,3,TL,speficic,print,speficic_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,437.512,437.709,437.709,438.209,,,,,,,,,,,,0.928,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,90,0,438.21,439.139,,0,[0.5287517531556802],[-0.2573632538569425],[1],[0],[0],[0.9279999999999973],"[""button_right_main""]",439.139,441.143,441.143,441.144,[],[],[],[],[],[],[],,441.144,441.144,0.528751753,-0.257363254,0,0,0,,0,89,89,97,1,3,word,COVERAGE,print,coverage_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,441.146,441.343,441.343,441.843,,,,,,,,,,,,0.698,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,91,1,441.843,442.542,,0,[0.4950911640953717],[-0.2503506311360449],[1],[0],[0],[0.6980000000000359],"[""button_right_main""]",442.542,444.543,444.543,445.358,[0.5049088359046283],[-0.25455820476858343],[1],[0],[0],[0.8149999999999977],"[""button_right_probe""]",,445.358,445.358,0.504908836,-0.254558205,1,0,0,,0,90,90,80,1,3,word,ACADEMY,print,academy_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,445.36,445.559,445.559,446.059,,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,92,0,446.059,446.891,,0,[0.5301542776998598],[-0.2615708274894811],[1],[0],[0],[0.8300000000000409],"[""button_right_main""]",446.891,448.892,448.892,448.893,[],[],[],[],[],[],[],,448.893,448.893,0.530154278,-0.261570827,0,0,0,,0,91,91,132,1,3,word,PROPOSAL,print,proposal_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,448.895,449.092,449.092,449.592,,,,,,,,,,,,1.23,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,93,0,449.593,450.824,,0,[0.5301542776998598],[-0.2643758765778401],[1],[0],[0],[1.2300000000000182],"[""button_right_main""]",450.824,452.826,452.826,452.826,[],[],[],[],[],[],[],,452.827,452.827,0.530154278,-0.264375877,0,0,0,,0,92,92,127,1,3,word,ORIGINAL,cursive,original_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,452.829,453.025,453.025,453.525,,,,,,,,,,,,0.88,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,94,0,453.526,454.407,,0,[-0.5497896213183731],[-0.3316970546984572],[1],[0],[0],[0.8799999999999955],"[""button_left_main""]",454.407,456.408,456.408,456.409,[],[],[],[],[],[],[],,456.409,456.409,-0.549789621,-0.331697055,0,0,0,,0,93,93,121,1,3,word,MISTAKE,cursive,mistake_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,456.411,456.608,456.608,457.109,,,,,,,,,,,,1.147,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,95,0,457.109,458.257,,0,[-0.541374474053296],[-0.31065918653576435],[1],[0],[0],[1.1469999999999914],"[""button_left_main""]",458.257,460.258,460.258,460.259,[],[],[],[],[],[],[],,460.259,460.259,-0.541374474,-0.310659187,0,0,0,,0,94,94,36,1,3,TL,carema,cursive,carema_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,460.26,460.458,460.458,460.958,,,,,,,,,,,,0.863,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,96,0,460.959,461.824,,0,[0.49228611500701264],[-0.24754558204768584],[1],[0],[0],[0.8629999999999995],"[""button_right_main""]",461.824,463.825,463.825,463.825,[],[],[],[],[],[],[],,463.825,463.826,0.492286115,-0.247545582,0,0,0,,0,95,95,145,1,3,word,RESUME,cursive,resume_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,463.827,464.025,464.025,464.524,,,,,,,,,,,,1.181,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,97,0,464.525,465.707,,0,[-0.5525946704067322],[-0.30504908835904626],[1],[0],[0],[1.18100000000004],"[""button_left_main""]",465.707,467.708,467.708,467.708,[],[],[],[],[],[],[],,467.708,467.709,-0.55259467,-0.305049088,0,0,0,,0,96,96,59,1,3,TL,paficic,cursive,paficic_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,467.711,467.908,467.908,468.408,,,,,,,,,,,,0.881,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,98,0,468.408,469.29,,0,[0.5049088359046283],[-0.24754558204768584],[1],[0],[0],[0.8809999999999718],"[""button_right_main""]",469.29,471.291,471.291,471.292,[],[],[],[],[],[],[],,471.292,471.292,0.504908836,-0.247545582,0,0,0,,0,97,97,112,1,3,word,LIBERAL,print,liberal_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,471.294,471.491,471.491,471.991,,,,,,,,,,,,0.897,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,99,0,471.991,472.89,,0,[-0.544179523141655],[-0.2938288920056101],[1],[0],[0],[0.8969999999999914],"[""button_left_main""]",472.89,474.891,474.891,474.891,[],[],[],[],[],[],[],,474.891,474.891,-0.544179523,-0.293828892,0,0,0,,0,98,98,42,1,3,TL,detabe,cursive,detabe_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,474.893,475.09,475.091,475.591,,,,,,,,,,,,1.159,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,100,0,475.591,476.751,,0,[-0.5568022440392707],[-0.2966339410939691],[1],[0],[0],[1.1590000000000487],"[""button_left_main""]",476.751,478.74,478.74,478.741,[],[],[],[],[],[],[],,478.741,478.741,-0.556802244,-0.296633941,0,0,0,,0,99,99,69,1,3,TL,redisent,cursive,redisent_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,478.742,478.94,478.94,479.44,,,,,,,,,,,,1.397,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,101,0,479.441,480.84,,0,[0.511921458625526],[-0.26297335203366057],[1],[0],[0],[1.3969999999999914],"[""button_right_main""]",480.84,482.841,482.841,482.841,[],[],[],[],[],[],[],,482.841,482.842,0.511921459,-0.262973352,0,0,0,,0,100,100,155,1,3,word,STRATEGY,print,strategy_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,482.843,483.041,483.041,483.54,,,,,,,,,,,,2.344,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,102,0,483.54,485.885,,0,[0.517531556802244],[-0.24894810659186536],[1],[0],[0],[2.344000000000051],"[""button_right_main""]",485.885,487.89,487.89,487.89,[],[],[],[],[],[],[],,487.89,487.89,0.517531557,-0.248948107,0,0,0,,0,101,101,128,1,3,word,PACIFIC,cursive,pacific_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,487.892,488.09,488.09,488.59,,,,,,,,,,,,0.648,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,103,0,488.591,489.239,,0,[-0.544179523141655],[-0.317671809256662],[1],[0],[0],[0.6480000000000246],"[""button_left_main""]",489.239,491.24,491.24,491.241,[],[],[],[],[],[],[],,491.241,491.242,-0.544179523,-0.317671809,0,0,0,,0,102,102,10,1,3,RL,efibor,print,efibor_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,491.245,491.44,491.44,491.94,,,,,,,,,,,,0.745,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,104,0,491.94,492.688,,0,[-0.541374474053296],[-0.32187938288920054],[1],[0],[0],[0.7450000000000045],"[""button_left_main""]",492.688,494.69,494.69,494.691,[],[],[],[],[],[],[],,494.691,494.691,-0.541374474,-0.321879383,0,0,0,,0,103,103,11,1,3,RL,ebiwent,cursive,ebiwent_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,494.693,494.89,494.89,495.39,,,,,,,,,,,,0.725,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,105,0,495.391,496.119,,0,[0.5035063113604488],[-0.24754558204768584],[1],[0],[0],[0.7249999999999659],"[""button_right_main""]",496.119,498.123,498.123,498.123,[],[],[],[],[],[],[],,498.124,498.124,0.503506311,-0.247545582,0,0,0,,0,104,104,95,1,3,word,COMEDY,print,comedy_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,498.126,498.323,498.323,498.822,,,,,,,,,,,,1.03,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,106,0,498.823,499.854,,0,[0.49228611500701264],[-0.23772791023842918],[1],[0],[0],[1.0300000000000864],"[""button_right_main""]",499.854,501.856,501.856,501.856,[],[],[],[],[],[],[],,501.856,501.856,0.492286115,-0.23772791,0,0,0,,0,105,105,113,1,3,word,LITERAL,print,literal_p.png,,,
