counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,904.3191,904.5174,904.5174,905.0173,,,,,,,,,,,,,,2.5358,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,113,0,905.0179,907.5667,m,1,2.5358,,[],[],[],[],[],[],[],907.5668,909.5675,909.5676,909.5678,[],[],[],[],[],[],[],,,,909.5679,909.5681,0.02859809,-0.208797743,0,0,0,,0,112,112,106,1,3,word,ELABORATE,print,elaborate_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,909.5697,909.7674,909.7675,910.2674,,,,,,,,,,,,,,2.4323,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,114,0,910.2679,912.7008,m,1,2.4323,,[],[],[],[],[],[],[],912.7009,914.7007,914.7008,914.701,[],[],[],[],[],[],[],,,,914.7011,914.7012,0.02859809,-0.208797743,0,0,0,,0,113,113,86,1,3,word,BESIDE,cursive,beside_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,914.7025,914.8996,914.8997,915.4006,,,,,,,,,,,,,,1.9151,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,115,0,915.4011,917.3169,z,1,1.9151,,[],[],[],[],[],[],[],917.3171,919.3174,919.3174,919.3176,[],[],[],[],[],[],[],,,,919.3177,919.3177,0.02859809,-0.208797743,0,0,0,,0,114,114,62,1,3,TL,prodive,print,prodive_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,919.3193,919.5167,919.5168,920.017,,,,,,,,,,,,,,1.3708,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,116,0,920.0171,921.4009,z,1,1.3708,,[],[],[],[],[],[],[],921.401,923.4007,923.4008,923.401,[],[],[],[],[],[],[],,,,923.4011,923.4013,0.02859809,-0.208797743,0,0,0,,0,115,115,23,1,3,RL,quakity,print,quakity_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,923.4028,923.6005,923.6005,924.1006,,,,,,,,,,,,,,1.5489,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,117,1,924.1013,925.6511,m,1,1.5489,,[],[],[],[],[],[],[],925.6511,927.6506,927.6506,928.5672,[],[],[],[],[],[],[],z,0.9038,,928.5673,928.5673,0.02859809,-0.208797743,0,0,0,,0,116,116,115,1,3,word,LOGICAL,cursive,logical_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,928.5682,928.7674,928.7674,929.2675,,,,,,,,,,,,,,1.9801,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,118,0,929.268,931.2506,z,1,1.9801,,[],[],[],[],[],[],[],931.2507,933.2507,933.2508,933.251,[],[],[],[],[],[],[],,,,933.251,933.2511,0.02859809,-0.208797743,0,0,0,,0,117,117,30,1,3,RL,strapely,print,strapely_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,933.2525,933.4508,933.4509,933.9507,,,,,,,,,,,,,,0.9082,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,119,0,933.9513,934.8675,z,1,0.9082,,[],[],[],[],[],[],[],934.8675,936.8673,936.8674,936.8676,[],[],[],[],[],[],[],,,,936.8676,936.8678,0.02859809,-0.208797743,0,0,0,,0,118,118,18,1,3,RL,onegator,print,onegator_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,936.8691,937.0674,937.0674,937.5674,,,,,,,,,,,,,,1.2723,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,120,1,937.5681,938.8506,z,1,1.2723,,[],[],[],[],[],[],[],938.8507,940.8506,940.8507,941.8007,[],[],[],[],[],[],[],z,0.937,,941.8008,941.8009,0.02859809,-0.208797743,0,0,0,,0,119,119,14,1,3,RL,lofase,cursive,lofase_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,941.8022,942.0008,942.0009,942.5007,,,,,,,,,,,,,,1.7656,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,121,0,942.5012,944.2675,z,0,1.7656,,[],[],[],[],[],[],[],944.2676,946.2673,946.2674,946.2676,[],[],[],[],[],[],[],,,,946.2676,946.2677,0.02859809,-0.208797743,0,0,0,,0,120,120,99,1,3,word,DEBATE,cursive,debate_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,946.2693,946.4675,946.4675,946.9673,,,,,,,,,,,,,,1.0865,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,122,0,946.9679,948.0676,z,1,1.0865,,[],[],[],[],[],[],[],948.0676,950.0672,950.0672,950.0674,[],[],[],[],[],[],[],,,,950.0674,950.0676,0.02859809,-0.208797743,0,0,0,,0,121,121,43,1,3,TL,dedace,cursive,dedace_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,950.069,950.2673,950.2673,950.7674,,,,,,,,,,,,,,1.8036,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,123,1,950.7681,952.584,z,0,1.8036,,[],[],[],[],[],[],[],952.5841,954.5831,954.5831,955.3339,[],[],[],[],[],[],[],z,0.7485,,955.3339,955.3339,0.02859809,-0.208797743,0,0,0,,0,122,122,128,1,3,word,PACIFIC,cursive,pacific_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,955.3345,955.534,955.534,956.034,,,,,,,,,,,,,,1.6991,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,124,0,956.0345,957.7343,z,1,1.6991,,[],[],[],[],[],[],[],957.7343,959.7341,959.7341,959.7342,[],[],[],[],[],[],[],,,,959.7343,959.7344,0.02859809,-0.208797743,0,0,0,,0,123,123,51,1,3,TL,liretal,print,liretal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,959.7357,959.9341,959.9341,960.4337,,,,,,,,,,,,,,3.7038,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,125,0,960.4339,964.1508,m,1,3.7038,,[],[],[],[],[],[],[],964.1508,966.1507,966.1508,966.151,[],[],[],[],[],[],[],,,,966.151,966.1512,0.02859809,-0.208797743,0,0,0,,0,124,124,138,1,3,word,REFUSAL,print,refusal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,966.1525,966.3506,966.3507,966.8507,,,,,,,,,,,,,,2.0692,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,126,1,966.8512,968.9342,z,1,2.0692,,[],[],[],[],[],[],[],968.9343,970.934,970.9341,971.6174,[],[],[],[],[],[],[],z,0.674,,971.6175,971.6176,0.02859809,-0.208797743,0,0,0,,0,125,125,75,1,3,TL,sloten,cursive,sloten_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,971.6189,971.8174,971.8174,972.3172,,,,,,,,,,,,,,0.8487,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,127,0,972.3178,973.1674,m,1,0.8487,,[],[],[],[],[],[],[],973.1675,975.1673,975.1674,975.1676,[],[],[],[],[],[],[],,,,975.1676,975.1677,0.02859809,-0.208797743,0,0,0,,0,126,126,131,1,3,word,POPULAR,print,popular_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,975.1691,975.3673,975.3673,975.8674,,,,,,,,,,,,,,0.9366,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,128,0,975.8679,976.8175,z,1,0.9366,,[],[],[],[],[],[],[],976.8175,978.8169,978.8169,978.8171,[],[],[],[],[],[],[],,,,978.8172,978.8173,0.02859809,-0.208797743,0,0,0,,0,127,127,7,1,3,RL,cobeny,print,cobeny_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,978.8187,979.0175,979.0175,979.5174,,,,,,,,,,,,,,1.7525,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,129,0,979.5179,981.2841,z,1,1.7525,,[],[],[],[],[],[],[],981.2842,983.284,983.2841,983.2843,[],[],[],[],[],[],[],,,,983.2843,983.2843,0.02859809,-0.208797743,0,0,0,,0,128,128,47,1,3,TL,elarobate,print,elarobate_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,983.2857,983.4841,983.4842,983.983,,,,,,,,,,,,,,2.2484,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,130,1,983.9835,986.2338,z,0,2.2484,,[],[],[],[],[],[],[],986.2338,988.2341,988.2341,988.9672,[],[],[],[],[],[],[],z,0.7325,,988.9673,988.9674,0.02859809,-0.208797743,0,0,0,,0,129,129,109,1,3,word,GRATEFUL,cursive,grateful_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,988.9687,989.1674,989.1675,989.6673,,,,,,,,,,,,,,2.8028,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,131,0,989.6678,992.4841,m,1,2.8028,,[],[],[],[],[],[],[],992.4841,994.4841,994.4841,994.4843,[],[],[],[],[],[],[],,,,994.4843,994.4844,0.02859809,-0.208797743,0,0,0,,0,130,130,152,1,3,word,SPECIMEN,print,specimen_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,994.4858,994.6841,994.6841,995.1841,,,,,,,,,,,,,,1.3197,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,132,0,995.1847,996.5175,m,1,1.3197,,[],[],[],[],[],[],[],996.5177,998.5175,998.5175,998.5176,[],[],[],[],[],[],[],,,,998.5177,998.5178,0.02859809,-0.208797743,0,0,0,,0,131,131,116,1,3,word,MARGINAL,print,marginal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,998.5194,998.7174,998.7175,999.2175,,,,,,,,,,,,,,4.9192,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,133,0,999.2181,1004.1508,z,0,4.9192,,[],[],[],[],[],[],[],1004.1509,1006.1507,1006.1507,1006.151,[],[],[],[],[],[],[],,,,1006.1511,1006.1512,0.02859809,-0.208797743,0,0,0,,0,132,132,120,1,3,word,MILITARY,cursive,military_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1006.1526,1006.3502,1006.3503,1006.8497,,,,,,,,,,,,,,1.7372,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,134,0,1006.8502,1008.6007,z,1,1.7372,,[],[],[],[],[],[],[],1008.6008,1010.6007,1010.6007,1010.601,[],[],[],[],[],[],[],,,,1010.601,1010.6011,0.02859809,-0.208797743,0,0,0,,0,133,133,0,1,3,RL,afaneur,print,afaneur_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1010.6026,1010.8004,1010.8004,1011.3007,,,,,,,,,,,,,,0.9644,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,135,0,1011.3013,1012.2671,m,1,0.9644,,[],[],[],[],[],[],[],1012.2672,1014.2673,1014.2674,1014.2676,[],[],[],[],[],[],[],,,,1014.2677,1014.2678,0.02859809,-0.208797743,0,0,0,,0,134,134,97,1,3,word,COVERAGE,print,coverage_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1014.2693,1014.4673,1014.4674,1014.9674,,,,,,,,,,,,,,2.5489,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,136,0,1014.9679,1017.5174,z,0,2.5489,,[],[],[],[],[],[],[],1017.5175,1019.5174,1019.5174,1019.5176,[],[],[],[],[],[],[],,,,1019.5177,1019.5179,0.02859809,-0.208797743,0,0,0,,0,135,135,121,1,3,word,MISTAKE,cursive,mistake_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1019.5192,1019.7175,1019.7175,1020.2174,,,,,,,,,,,,,,0.8983,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,137,0,1020.218,1021.1173,z,1,0.8983,,[],[],[],[],[],[],[],1021.1173,1023.1164,1023.1165,1023.1166,[],[],[],[],[],[],[],,,,1023.1167,1023.1167,0.02859809,-0.208797743,0,0,0,,0,136,136,27,1,3,RL,recile,print,recile_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1023.1178,1023.3175,1023.3175,1023.8176,,,,,,,,,,,,,,1.2805,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,138,0,1023.8183,1025.1001,m,1,1.2805,,[],[],[],[],[],[],[],1025.1001,1027.1008,1027.1008,1027.1011,[],[],[],[],[],[],[],,,,1027.1011,1027.1011,0.02859809,-0.208797743,0,0,0,,0,137,137,104,1,3,word,DOMINANT,print,dominant_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1027.1026,1027.3007,1027.3008,1027.8008,,,,,,,,,,,,,,1.0532,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,139,0,1027.8013,1028.8674,z,1,1.0532,,[],[],[],[],[],[],[],1028.8675,1030.8673,1030.8674,1030.8676,[],[],[],[],[],[],[],,,,1030.8676,1030.8678,0.02859809,-0.208797743,0,0,0,,0,138,138,67,1,3,TL,retome,print,retome_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1030.869,1031.0671,1031.0671,1031.5674,,,,,,,,,,,,,,1.6531,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,140,0,1031.568,1033.2339,z,1,1.6531,,[],[],[],[],[],[],[],1033.2341,1035.234,1035.2341,1035.2343,[],[],[],[],[],[],[],,,,1035.2343,1035.2345,0.02859809,-0.208797743,0,0,0,,0,139,139,24,1,3,RL,quafidy,print,quafidy_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1035.2357,1035.434,1035.4341,1035.9341,,,,,,,,,,,,,,1.2085,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,141,0,1035.9346,1037.1508,m,1,1.2085,,[],[],[],[],[],[],[],1037.151,1039.1508,1039.1509,1039.151,[],[],[],[],[],[],[],,,,1039.151,1039.1512,0.02859809,-0.208797743,0,0,0,,0,140,140,139,1,3,word,REGULAR,print,regular_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1039.1527,1039.3507,1039.3508,1039.8508,,,,,,,,,,,,,,0.9251,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,142,0,1039.8514,1040.7843,z,1,0.9251,,[],[],[],[],[],[],[],1040.7843,1042.7832,1042.7833,1042.7835,[],[],[],[],[],[],[],,,,1042.7837,1042.7837,0.02859809,-0.208797743,0,0,0,,0,141,141,65,1,3,TL,resufal,print,resufal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1042.7851,1042.984,1042.9841,1043.484,,,,,,,,,,,,,,2.1358,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,143,0,1043.4846,1045.6341,z,1,2.1358,,[],[],[],[],[],[],[],1045.6343,1047.6342,1047.6342,1047.6345,[],[],[],[],[],[],[],,,,1047.6346,1047.6348,0.02859809,-0.208797743,0,0,0,,0,142,142,15,1,3,RL,mifikary,cursive,mifikary_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1047.636,1047.834,1047.834,1048.3341,,,,,,,,,,,,,,1.7817,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,144,0,1048.3348,1050.1174,z,1,1.7817,,[],[],[],[],[],[],[],1050.1175,1052.1174,1052.1174,1052.1176,[],[],[],[],[],[],[],,,,1052.1176,1052.1177,0.02859809,-0.208797743,0,0,0,,0,143,143,44,1,3,TL,decilate,print,decilate_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1052.1191,1052.3174,1052.3175,1052.8171,,,,,,,,,,,,,,1.6206,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,145,0,1052.8177,1054.4507,m,1,1.6206,,[],[],[],[],[],[],[],1054.4508,1056.4508,1056.4509,1056.4512,[],[],[],[],[],[],[],,,,1056.4512,1056.4514,0.02859809,-0.208797743,0,0,0,,0,144,144,91,1,3,word,CARDINAL,print,cardinal_p.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1056.4529,1056.6507,1056.6508,1057.1507,,,,,,,,,,,,,,1.6074,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,146,0,1057.1513,1058.7675,z,1,1.6074,,[],[],[],[],[],[],[],1058.7676,1060.7673,1060.7674,1060.7676,[],[],[],[],[],[],[],,,,1060.7677,1060.7678,0.02859809,-0.208797743,0,0,0,,0,145,145,68,1,3,TL,revomal,cursive,revomal_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1060.7691,1060.9665,1060.9665,1061.4671,,,,,,,,,,,,,,1.2191,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,147,1,1061.4672,1062.7009,m,1,1.2191,,[],[],[],[],[],[],[],1062.7009,1064.7002,1064.7002,1065.4998,[],[],[],[],[],[],[],z,0.7908,,1065.4999,1065.4999,0.02859809,-0.208797743,0,0,0,,0,146,146,158,1,3,word,VELOCITY,cursive,velocity_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1065.5011,1065.6997,1065.6998,1066.2007,,,,,,,,,,,,,,1.2051,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,148,0,1066.2013,1067.4164,z,1,1.2051,,[],[],[],[],[],[],[],1067.4165,1069.4174,1069.4175,1069.4176,[],[],[],[],[],[],[],,,,1069.4177,1069.4178,0.02859809,-0.208797743,0,0,0,,0,147,147,16,1,3,RL,mishafe,cursive,mishafe_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1069.4192,1069.6174,1069.6175,1070.1169,,,,,,,,,,,,,,1.3787,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,149,0,1070.1173,1071.4995,z,1,1.3787,,[],[],[],[],[],[],[],1071.4995,1073.5007,1073.5008,1073.501,[],[],[],[],[],[],[],,,,1073.501,1073.5012,0.02859809,-0.208797743,0,0,0,,0,148,148,17,1,3,RL,motide,cursive,motide_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1073.5026,1073.7007,1073.7007,1074.2001,,,,,,,,,,,,,,3.3082,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,150,0,1074.2006,1077.5175,z,1,3.3082,,[],[],[],[],[],[],[],1077.5176,1079.5173,1079.5173,1079.5176,[],[],[],[],[],[],[],,,,1079.5176,1079.5177,0.02859809,-0.208797743,0,0,0,,0,149,149,52,1,3,TL,locigal,cursive,locigal_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1079.519,1079.7174,1079.7175,1080.2175,,,,,,,,,,,,,,2.9517,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,151,0,1080.218,1083.1841,m,1,2.9517,,[],[],[],[],[],[],[],1083.1841,1085.1841,1085.1841,1085.1844,[],[],[],[],[],[],[],,,,1085.1844,1085.1846,0.02859809,-0.208797743,0,0,0,,0,150,150,107,1,3,word,EVIDENT,cursive,evident_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1085.1858,1085.3831,1085.3832,1085.8831,,,,,,,,,,,,,,2.2255,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,152,0,1085.8838,1088.1175,m,1,2.2255,,[],[],[],[],[],[],[],1088.1176,1090.1168,1090.1168,1090.117,[],[],[],[],[],[],[],,,,1090.1171,1090.1172,0.02859809,-0.208797743,0,0,0,,0,151,151,83,1,3,word,ANIMAL,cursive,animal_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1090.1185,1090.3174,1090.3175,1090.8174,,,,,,,,,,,,,,1.2862,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,153,0,1090.818,1092.1167,z,0,1.2862,,[],[],[],[],[],[],[],1092.1168,1094.1165,1094.1165,1094.1168,[],[],[],[],[],[],[],,,,1094.1169,1094.1169,0.02859809,-0.208797743,0,0,0,,0,152,152,92,1,3,word,CATEGORY,cursive,category_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1094.1181,1094.3164,1094.3165,1094.8165,,,,,,,,,,,,,,3.2371,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,154,0,1094.8169,1098.0669,m,1,3.2371,,[],[],[],[],[],[],[],1098.0669,1100.0674,1100.0674,1100.0676,[],[],[],[],[],[],[],,,,1100.0676,1100.0677,0.02859809,-0.208797743,0,0,0,,0,153,153,89,1,3,word,CAPACITY,cursive,capacity_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1100.0688,1100.2667,1100.2667,1100.7666,,,,,,,,,,,,,,0.968,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,155,0,1100.7672,1101.7505,z,1,0.968,,[],[],[],[],[],[],[],1101.7505,1103.7508,1103.7508,1103.7511,[],[],[],[],[],[],[],,,,1103.7511,1103.7511,0.02859809,-0.208797743,0,0,0,,0,154,154,4,1,3,RL,cafigal,cursive,cafigal_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1103.7525,1103.9508,1103.9508,1104.4506,,,,,,,,,,,,,,2.1874,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,156,0,1104.4512,1106.6499,m,1,2.1874,,[],[],[],[],[],[],[],1106.65,1108.6498,1108.6498,1108.65,[],[],[],[],[],[],[],,,,1108.65,1108.6502,0.02859809,-0.208797743,0,0,0,,0,155,155,157,1,3,word,VALIDITY,cursive,validity_c.png,,,
,,,,31793,001,2025-10-19_14h32.06.820,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,1108.6516,1108.8507,1108.8508,1109.3499,,,,,,,,,,,,,,2.5819,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,157,0,1109.3503,1111.934,z,0,2.5819,,[],[],[],[],[],[],[],1111.934,1113.934,1113.9341,1113.9344,[],[],[],[],[],[],[],,,,1113.9344,1113.9347,0.02859809,-0.208797743,0,0,0,,0,156,156,126,1,3,word,OPTIMAL,cursive,optimal_c.png,,,
