counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,343.6844,343.8831,343.8831,344.383,,,,,,,,,,,,,,1.3711,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,69,1,344.3835,345.7663,m,1,1.3711,,[],[],[],[],[],[],[],345.7663,347.7653,347.7653,348.7165,[],[],[],[],[],[],[],z,0.9396,,348.7166,348.7167,0.082703993,-0.146966146,0,0,0,,0,68,68,89,1,4,word,CAPACITY,cursive,capacity_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,348.7178,348.9165,348.9165,349.4163,,,,,,,,,,,,,,0.7201,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,70,0,349.4167,350.1489,m,1,0.7201,,[],[],[],[],[],[],[],350.149,352.1497,352.1498,352.1499,[],[],[],[],[],[],[],,,,352.1499,352.1499,0.082703993,-0.146966146,0,0,0,,0,69,69,105,1,4,word,EDITOR,print,editor_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,352.1507,352.3498,352.3498,352.8498,,,,,,,,,,,,,,0.9144,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,71,0,352.8501,353.7666,z,1,0.9144,,[],[],[],[],[],[],[],353.7666,355.7661,355.7661,355.7663,[],[],[],[],[],[],[],,,,355.7663,355.7664,0.082703993,-0.146966146,0,0,0,,0,70,70,60,1,4,TL,hetirage,print,hetirage_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,355.7671,355.9665,355.9665,356.4656,,,,,,,,,,,,,,1.3539,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,72,1,356.466,357.8333,m,1,1.3539,,[],[],[],[],[],[],[],357.8335,359.8333,359.8334,360.6499,[],[],[],[],[],[],[],z,0.8155,,360.6501,360.6501,0.082703993,-0.146966146,0,0,0,,0,71,71,159,1,4,word,VETERAN,cursive,veteran_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,360.6508,360.85,360.85,361.35,,,,,,,,,,,,,,1.1088,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,73,0,361.3505,362.4668,m,1,1.1088,,[],[],[],[],[],[],[],362.467,364.4666,364.4667,364.4667,[],[],[],[],[],[],[],,,,364.4667,364.4668,0.074665799,-0.136362847,0,0,0,,0,72,72,111,1,4,word,INDICATE,print,indicate_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,364.4675,364.6668,364.6668,365.1667,,,,,,,,,,,,,,1.0924,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,74,0,365.1671,366.266,m,1,1.0924,,[],[],[],[],[],[],[],366.2661,368.267,368.2671,368.2672,[],[],[],[],[],[],[],,,,368.2673,368.2674,0.074665799,-0.136362847,0,0,0,,0,73,73,96,1,4,word,CONSIDER,cursive,consider_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,368.2685,368.4668,368.4669,368.967,,,,,,,,,,,,,,0.6695,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,75,0,368.9677,369.6503,m,0,0.6695,,[],[],[],[],[],[],[],369.6503,371.6503,371.6504,371.6505,[],[],[],[],[],[],[],,,,371.6505,371.6506,0.074665799,-0.136362847,0,0,0,,0,74,74,62,1,4,TL,locigal,print,locigal_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,371.6512,371.8503,371.8503,372.3494,,,,,,,,,,,,,,0.9889,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,76,0,372.3497,373.3503,z,0,0.9889,,[],[],[],[],[],[],[],373.3504,375.3504,375.3504,375.3505,[],[],[],[],[],[],[],,,,375.3505,375.3506,0.074665799,-0.136362847,0,0,0,,0,75,75,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,375.3513,375.5498,375.5499,376.0499,,,,,,,,,,,,,,0.8537,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,77,0,376.0504,376.9173,z,1,0.8537,,[],[],[],[],[],[],[],376.9174,378.9164,378.9164,378.9166,[],[],[],[],[],[],[],,,,378.9167,378.9168,0.074665799,-0.136362847,0,0,0,,0,76,76,71,1,4,TL,racidal,print,racidal_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,378.9179,379.1172,379.1172,379.6163,,,,,,,,,,,,,,0.704,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,78,0,379.6167,380.3338,z,1,0.704,,[],[],[],[],[],[],[],380.3339,382.3341,382.3341,382.3343,[],[],[],[],[],[],[],,,,382.3343,382.3343,0.074665799,-0.136362847,0,0,0,,0,77,77,9,1,4,RL,cafigal,print,cafigal_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,382.3355,382.5339,382.5339,383.034,,,,,,,,,,,,,,1.0027,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,79,0,383.0346,384.0508,z,1,1.0027,,[],[],[],[],[],[],[],384.0509,386.0507,386.0507,386.0509,[],[],[],[],[],[],[],,,,386.0509,386.0509,0.074665799,-0.136362847,0,0,0,,0,78,78,19,1,4,RL,elacodate,cursive,elacodate_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,386.0518,386.25,386.25,386.7506,,,,,,,,,,,,,,1.2367,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,80,0,386.751,388.001,z,1,1.2367,,[],[],[],[],[],[],[],388.0011,390.0008,390.001,390.001,[],[],[],[],[],[],[],,,,390.0012,394.1671,0.024348958,-0.422947049,1,0,0,,0,79,79,8,1,4,RL,casagity,cursive,casagity_c.png,break_done_button,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,394.1681,394.3675,394.3675,394.8666,,,,,,,,,,,,,,1.0538,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,81,0,394.8669,395.9344,m,1,1.0538,,[],[],[],[],[],[],[],395.9345,397.9343,397.9344,397.9346,[],[],[],[],[],[],[],,,,397.9346,397.9347,0.024348958,-0.422947049,0,0,0,,0,80,80,153,1,4,word,STOLEN,cursive,stolen_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,397.9358,398.1342,398.1343,398.6342,,,,,,,,,,,,,,0.7927,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,82,0,398.6346,399.4344,m,1,0.7927,,[],[],[],[],[],[],[],399.4344,401.4344,401.4344,401.4345,[],[],[],[],[],[],[],,,,401.4346,401.4346,0.024348958,-0.422947049,0,0,0,,0,81,81,103,1,4,word,DISPUTE,print,dispute_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,401.4354,401.6342,401.6343,402.1343,,,,,,,,,,,,,,2.1222,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,83,0,402.1347,404.2678,z,0,2.1222,,[],[],[],[],[],[],[],404.2678,406.2679,406.2679,406.268,[],[],[],[],[],[],[],,,,406.268,406.268,0.024348958,-0.422947049,0,0,0,,0,82,82,113,1,4,word,LITERAL,cursive,literal_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,406.2688,406.468,406.4681,406.9673,,,,,,,,,,,,,,0.6589,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,84,1,406.9677,407.6337,m,1,0.6589,,[],[],[],[],[],[],[],407.6338,409.6339,409.634,410.2681,[],[],[],[],[],[],[],m,0.6267,,410.2681,410.2683,0.024348958,-0.422947049,0,0,0,,0,83,83,122,1,4,word,MOBILE,print,mobile_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,410.2698,410.468,410.468,410.9681,,,,,,,,,,,,,,1.2693,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,85,0,410.9687,412.2515,z,1,1.2693,,[],[],[],[],[],[],[],412.2516,414.2515,414.2516,414.2518,[],[],[],[],[],[],[],,,,414.2518,414.2519,0.024348958,-0.422947049,0,0,0,,0,84,84,17,1,4,RL,denficy,cursive,denficy_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,414.2529,414.4513,414.4513,414.9514,,,,,,,,,,,,,,0.7532,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,86,0,414.9518,415.7181,z,1,0.7532,,[],[],[],[],[],[],[],415.7181,417.7182,417.7183,417.7183,[],[],[],[],[],[],[],,,,417.7183,417.7184,0.024348958,-0.422947049,0,0,0,,0,85,85,40,1,4,RL,reconal,print,reconal_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,417.7192,417.9182,417.9183,418.4181,,,,,,,,,,,,,,0.6701,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,87,0,418.4185,419.1015,z,1,0.6701,,[],[],[],[],[],[],[],419.1016,421.1015,421.1015,421.1017,[],[],[],[],[],[],[],,,,421.1017,421.1017,0.024348958,-0.422947049,0,0,0,,0,86,86,43,1,4,RL,rovastic,print,rovastic_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,421.1025,421.3014,421.3014,421.8015,,,,,,,,,,,,,,0.9028,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,88,0,421.8018,422.7185,z,1,0.9028,,[],[],[],[],[],[],[],422.7186,424.7183,424.7184,424.7184,[],[],[],[],[],[],[],,,,424.7185,424.7185,0.024348958,-0.422947049,0,0,0,,0,87,87,7,1,4,RL,casena,print,casena_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,424.7192,424.9183,424.9183,425.4183,,,,,,,,,,,,,,1.1715,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,89,0,425.4187,426.6017,z,1,1.1715,,[],[],[],[],[],[],[],426.6018,428.6015,428.6015,428.6016,[],[],[],[],[],[],[],,,,428.6017,428.6017,0.024348958,-0.422947049,0,0,0,,0,88,88,66,1,4,TL,opmital,print,opmital_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,428.6029,428.8018,428.8018,429.3016,,,,,,,,,,,,,,1.1059,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,90,1,429.302,430.4185,z,1,1.1059,,[],[],[],[],[],[],[],430.4185,432.4185,432.4186,433.1185,[],[],[],[],[],[],[],z,0.6866,,433.1186,433.1186,0.024348958,-0.422947049,0,0,0,,0,89,89,32,1,4,RL,patisic,cursive,patisic_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,433.1196,433.3187,433.3188,433.8186,,,,,,,,,,,,,,0.7367,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,91,0,433.8191,434.5687,z,1,0.7367,,[],[],[],[],[],[],[],434.5689,436.5688,436.5689,436.5691,[],[],[],[],[],[],[],,,,436.5691,436.5691,0.024348958,-0.422947049,0,0,0,,0,90,90,0,1,4,RL,abanemy,print,abanemy_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,436.5703,436.7686,436.7687,437.2686,,,,,,,,,,,,,,0.6534,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,92,1,437.2689,437.9351,m,1,0.6534,,[],[],[],[],[],[],[],437.9352,439.9354,439.9355,440.6523,[],[],[],[],[],[],[],m,0.7085,,440.6524,440.6525,0.024348958,-0.422947049,0,0,0,,0,91,91,119,1,4,word,MEMORY,print,memory_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,440.6539,440.8521,440.8522,441.3521,,,,,,,,,,,,,,1.475,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,93,1,441.3526,442.8354,z,1,1.475,,[],[],[],[],[],[],[],442.8356,444.8355,444.8356,445.9856,[],[],[],[],[],[],[],z,1.1368,,445.9857,445.9859,0.024348958,-0.422947049,0,0,0,,0,92,92,37,1,4,RL,renutal,cursive,renutal_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,445.987,446.1855,446.1855,446.6856,,,,,,,,,,,,,,1.8912,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,94,0,446.6861,448.5857,z,1,1.8912,,[],[],[],[],[],[],[],448.5857,450.5856,450.5856,450.5858,[],[],[],[],[],[],[],,,,450.5858,450.5858,0.024348958,-0.422947049,0,0,0,,0,93,93,77,1,4,TL,spemicen,cursive,spemicen_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,450.5865,450.7856,450.7856,451.2857,,,,,,,,,,,,,,0.8691,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,95,0,451.2864,452.1691,z,1,0.8691,,[],[],[],[],[],[],[],452.1692,454.1691,454.1692,454.1692,[],[],[],[],[],[],[],,,,454.1693,454.1693,0.024348958,-0.422947049,0,0,0,,0,94,94,47,1,4,RL,stopave,print,stopave_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,454.1701,454.3691,454.3691,454.869,,,,,,,,,,,,,,1.5037,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,96,0,454.8695,456.385,z,0,1.5037,,[],[],[],[],[],[],[],456.385,458.3859,458.3859,458.386,[],[],[],[],[],[],[],,,,458.386,458.3861,0.024348958,-0.422947049,0,0,0,,0,95,95,144,1,4,word,RESIDENT,cursive,resident_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,458.3868,458.586,458.586,459.0857,,,,,,,,,,,,,,0.6251,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,97,0,459.086,459.7192,m,1,0.6251,,[],[],[],[],[],[],[],459.7193,461.7193,461.7194,461.7195,[],[],[],[],[],[],[],,,,461.7195,461.7196,0.024348958,-0.422947049,0,0,0,,0,96,96,115,1,4,word,LOGICAL,print,logical_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,461.7202,461.9185,461.9186,462.4192,,,,,,,,,,,,,,0.9697,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,98,0,462.4196,463.402,z,1,0.9697,,[],[],[],[],[],[],[],463.402,465.4023,465.4023,465.4024,[],[],[],[],[],[],[],,,,465.4024,465.4025,0.024348958,-0.422947049,0,0,0,,0,97,97,50,1,4,RL,vecelan,cursive,vecelan_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,465.4032,465.6024,465.6024,466.1027,,,,,,,,,,,,,,0.6564,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,99,0,466.103,466.7695,m,1,0.6564,,[],[],[],[],[],[],[],466.7696,468.7693,468.7694,468.7696,[],[],[],[],[],[],[],,,,468.7696,468.7697,0.024348958,-0.422947049,0,0,0,,0,98,98,84,1,4,word,BELOVED,print,beloved_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,468.7707,468.9694,468.9694,469.4696,,,,,,,,,,,,,,1.0193,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,100,0,469.4701,470.5029,z,1,1.0193,,[],[],[],[],[],[],[],470.503,472.5028,472.5028,472.5029,[],[],[],[],[],[],[],,,,472.503,472.503,0.024348958,-0.422947049,0,0,0,,0,99,99,6,1,4,RL,caleberia,cursive,caleberia_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,472.5037,472.7028,472.7028,473.203,,,,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,101,0,473.2034,473.8696,m,1,0.665,,[],[],[],[],[],[],[],473.8696,475.8688,475.8689,475.869,[],[],[],[],[],[],[],,,,475.8691,475.8691,0.024348958,-0.422947049,0,0,0,,0,100,100,121,1,4,word,MISTAKE,print,mistake_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,475.8699,476.0695,476.0696,476.5696,,,,,,,,,,,,,,1.4706,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,102,0,476.5699,478.0531,z,1,1.4706,,[],[],[],[],[],[],[],478.0532,480.0527,480.0527,480.0529,[],[],[],[],[],[],[],,,,480.0529,480.053,0.024348958,-0.422947049,0,0,0,,0,101,101,46,1,4,RL,skofen,cursive,skofen_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,480.0538,480.253,480.253,480.753,,,,,,,,,,,,,,1.7815,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,103,0,480.7534,482.5364,z,1,1.7815,,[],[],[],[],[],[],[],482.5364,484.5363,484.5363,484.5365,[],[],[],[],[],[],[],,,,484.5365,484.5365,0.024348958,-0.422947049,0,0,0,,0,102,102,24,1,4,RL,marmipal,cursive,marmipal_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,484.5373,484.7365,484.7365,485.2363,,,,,,,,,,,,,,0.6972,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,104,0,485.2367,485.9364,z,1,0.6972,,[],[],[],[],[],[],[],485.9364,487.9362,487.9363,487.9363,[],[],[],[],[],[],[],,,,487.9364,487.9364,0.024348958,-0.422947049,0,0,0,,0,103,103,29,1,4,RL,motide,print,motide_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,487.9371,488.1367,488.1368,488.6365,,,,,,,,,,,,,,0.72,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,105,0,488.6368,489.3702,z,1,0.72,,[],[],[],[],[],[],[],489.3702,491.3696,491.3697,491.3699,[],[],[],[],[],[],[],,,,491.3699,491.37,0.024348958,-0.422947049,0,0,0,,0,104,104,61,1,4,TL,lotace,cursive,lotace_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,491.3711,491.5702,491.5702,492.07,,,,,,,,,,,,,,0.6751,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,106,0,492.0703,492.7535,m,1,0.6751,,[],[],[],[],[],[],[],492.7535,494.7534,494.7534,494.7536,[],[],[],[],[],[],[],,,,494.7536,494.7537,0.024348958,-0.422947049,0,0,0,,0,105,105,154,1,4,word,STORAGE,print,storage_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,494.7547,494.9535,494.9535,495.4534,,,,,,,,,,,,,,0.8054,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,107,0,495.4537,496.2703,m,1,0.8054,,[],[],[],[],[],[],[],496.2704,498.2702,498.2702,498.2704,[],[],[],[],[],[],[],,,,498.2704,498.2705,0.024348958,-0.422947049,0,0,0,,0,106,106,147,1,4,word,ROMANTIC,print,romantic_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,498.2716,498.4701,498.4701,498.9701,,,,,,,,,,,,,,0.8224,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,108,0,498.9705,499.8039,z,1,0.8224,,[],[],[],[],[],[],[],499.8039,501.8037,501.8037,501.8038,[],[],[],[],[],[],[],,,,501.8039,501.8039,0.024348958,-0.422947049,0,0,0,,0,107,107,31,1,4,RL,orimipal,print,orimipal_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,501.805,502.0035,502.0036,502.5035,,,,,,,,,,,,,,1.4027,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,109,0,502.5041,503.92,z,1,1.4027,,[],[],[],[],[],[],[],503.9201,505.9197,505.9198,505.9198,[],[],[],[],[],[],[],,,,505.9198,505.92,0.024348958,-0.422947049,0,0,0,,0,108,108,69,1,4,TL,quafily,print,quafily_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,505.9207,506.1203,506.1204,506.6206,,,,,,,,,,,,,,0.9306,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,110,0,506.6213,507.5536,m,1,0.9306,,[],[],[],[],[],[],[],507.5536,509.5537,509.5538,509.5539,[],[],[],[],[],[],[],,,,509.5539,509.5539,0.024348958,-0.422947049,0,0,0,,0,109,109,129,1,4,word,PARENT,cursive,parent_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,509.5546,509.7539,509.7539,510.2537,,,,,,,,,,,,,,0.7364,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,111,0,510.2541,511.0038,m,1,0.7364,,[],[],[],[],[],[],[],511.0039,513.0041,513.0041,513.0043,[],[],[],[],[],[],[],,,,513.0043,513.0045,0.024348958,-0.422947049,0,0,0,,0,110,110,90,1,4,word,CAPITAL,print,capital_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,513.0056,513.2038,513.2039,513.7034,,,,,,,,,,,,,,1.2489,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,112,0,513.704,514.9541,z,1,1.2489,,[],[],[],[],[],[],[],514.9541,516.9542,516.9542,516.9544,[],[],[],[],[],[],[],,,,516.9544,516.9545,0.024348958,-0.422947049,0,0,0,,0,111,111,22,1,4,RL,linedal,cursive,linedal_c.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,516.9556,517.1539,517.1539,517.6539,,,,,,,,,,,,,,0.8865,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,113,0,517.6544,518.5536,z,1,0.8865,,[],[],[],[],[],[],[],518.5536,520.554,520.554,520.5542,[],[],[],[],[],[],[],,,,520.5542,520.5543,0.024348958,-0.422947049,0,0,0,,0,112,112,5,1,4,RL,bebine,print,bebine_p.png,,,
,,,,31194,001,2025-11-06_11h18.19.669,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,520.5554,520.7539,520.754,521.2541,,,,,,,,,,,,,,0.8534,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,114,0,521.2544,522.1209,m,1,0.8534,,[],[],[],[],[],[],[],522.1209,524.121,524.121,524.1212,[],[],[],[],[],[],[],,,,524.1212,524.1213,0.024348958,-0.422947049,0,0,0,,0,113,113,137,1,4,word,RAPIDLY,cursive,rapidly_c.png,,,
