counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,response.duration,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,391.5615,391.7596,391.7598,392.2597,,,,,,,,,,,,0.8247,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,68,1,392.2603,393.0928,m,1,0.8247,,[],[],[],[],[],[],[],393.0928,395.093,395.093,396.3261,[],[],[],[],[],[],[],m,1.2206,,396.3261,396.3261,0.137131053,-0.385277816,0,0,0,,0,67,67,111,1,4,word,INDICATE,print,indicate_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,396.3268,396.5263,396.5264,397.0263,,,,,,,,,,,,1.6144,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,69,0,397.0268,398.6431,m,1,1.6144,,[],[],[],[],[],[],[],398.6432,400.6429,400.643,400.6431,[],[],[],[],[],[],[],,,,400.6432,400.6433,0.137131053,-0.385277816,0,0,0,,0,68,68,134,1,4,word,QUALIFY,print,qualify_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,400.6447,400.8429,400.843,401.3428,,,,,,,,,,,,12.4215,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,70,0,401.343,413.7765,z,1,12.4215,,[],[],[],[],[],[],[],413.7766,415.7763,415.7764,415.7764,[],[],[],[],[],[],[],,,,415.7765,415.7766,0.137131053,-0.385277816,0,0,0,,0,69,69,19,1,4,RL,elacodate,cursive,elacodate_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,415.7777,415.9763,415.9763,416.4759,,,,,,,,,,,,1.2711,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,71,0,416.4763,417.7594,z,1,1.2711,,[],[],[],[],[],[],[],417.7594,419.7597,419.7597,419.7599,[],[],[],[],[],[],[],,,,419.7599,419.76,0.137131053,-0.385277816,0,0,0,,0,70,70,2,1,4,RL,asiral,cursive,asiral_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,419.7613,419.9597,419.9597,420.4596,,,,,,,,,,,,1.3214,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,72,1,420.4602,421.7926,z,1,1.3214,,[],[],[],[],[],[],[],421.7927,423.7929,423.7929,426.076,[],[],[],[],[],[],[],z,2.2701,,426.0761,426.0761,0.137131053,-0.385277816,0,0,0,,0,71,71,52,1,4,TL,cagetory,cursive,cagetory_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,426.0768,426.276,426.276,426.7763,,,,,,,,,,,,0.9959,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,73,0,426.7768,427.7763,m,1,0.9959,,[],[],[],[],[],[],[],427.7764,429.7762,429.7763,429.7765,[],[],[],[],[],[],[],,,,429.7766,429.7767,0.137131053,-0.385277816,0,0,0,,0,72,72,145,1,4,word,RESUME,print,resume_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,429.7779,429.9762,429.9763,430.4763,,,,,,,,,,,,1.0454,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,74,0,430.4769,431.5263,z,1,1.0454,,[],[],[],[],[],[],[],431.5264,433.5263,433.5263,433.5265,[],[],[],[],[],[],[],,,,433.5266,433.5267,0.137131053,-0.385277816,0,0,0,,0,73,73,73,1,4,TL,regilion,print,regilion_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,433.5281,433.7262,433.7262,434.2262,,,,,,,,,,,,0.8205,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,75,0,434.2267,435.0596,z,1,0.8205,,[],[],[],[],[],[],[],435.0596,437.0595,437.0595,437.0598,[],[],[],[],[],[],[],,,,437.0598,437.0599,0.137131053,-0.385277816,0,0,0,,0,74,74,6,1,4,RL,caleberia,cursive,caleberia_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,437.0613,437.2596,437.2596,437.7595,,,,,,,,,,,,1.1231,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,76,0,437.7601,438.893,m,1,1.1231,,[],[],[],[],[],[],[],438.8931,440.8929,440.893,440.8931,[],[],[],[],[],[],[],,,,440.8932,440.8933,0.137131053,-0.385277816,0,0,0,,0,75,75,81,1,4,word,ADVISORY,cursive,advisory_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,440.8946,441.0929,441.0929,441.593,,,,,,,,,,,,1.0229,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,77,0,441.5937,442.626,z,1,1.0229,,[],[],[],[],[],[],[],442.626,444.6262,444.6263,444.6265,[],[],[],[],[],[],[],,,,444.6265,444.6266,0.137131053,-0.385277816,0,0,0,,0,76,76,44,1,4,RL,senvilent,print,senvilent_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,444.6278,444.826,444.826,445.3262,,,,,,,,,,,,1.3853,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,78,1,445.3272,446.726,m,1,1.3853,,[],[],[],[],[],[],[],446.7261,448.7254,448.7255,449.5763,[],[],[],[],[],[],[],z,0.8411,,449.5765,449.5767,0.137131053,-0.385277816,0,0,0,,0,77,77,91,1,4,word,CARDINAL,cursive,cardinal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,449.5784,449.7759,449.776,450.2762,,,,,,,,,,,,2.0654,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,79,0,450.2768,452.3433,z,1,2.0654,,[],[],[],[],[],[],[],452.3434,454.3429,454.343,454.3432,[],[],[],[],[],[],[],,,,454.3432,454.3433,0.137131053,-0.385277816,0,0,0,,0,78,78,78,1,4,TL,stragety,print,stragety_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,454.3445,454.5429,454.543,455.0429,,,,,,,,,,,,0.714,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,80,0,455.0435,455.7596,m,1,0.714,,[],[],[],[],[],[],[],455.7596,457.7596,457.7596,457.7598,[],[],[],[],[],[],[],,,,457.7599,460.8428,0.137131053,-0.385277816,0,0,0,space,0,79,79,125,1,4,word,OPERATOR,print,operator_p.png,3.0558,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,460.8434,461.0429,461.043,461.5427,,,,,,,,,,,,1.8213,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,81,0,461.5431,463.3763,z,1,1.8213,,[],[],[],[],[],[],[],463.3763,465.3762,465.3763,465.3765,[],[],[],[],[],[],[],,,,465.3765,465.3767,0.137131053,-0.385277816,0,0,0,,0,80,80,8,1,4,RL,casagity,cursive,casagity_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,465.378,465.5762,465.5763,466.0761,,,,,,,,,,,,1.0071,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,82,0,466.0767,467.0923,z,1,1.0071,,[],[],[],[],[],[],[],467.0923,469.0928,469.0928,469.0931,[],[],[],[],[],[],[],,,,469.0931,469.0932,0.137131053,-0.385277816,0,0,0,,0,81,81,76,1,4,TL,setanor,print,setanor_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,469.0946,469.2929,469.2929,469.7928,,,,,,,,,,,,1.987,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,83,0,469.7935,471.7925,m,1,1.987,,[],[],[],[],[],[],[],471.7926,473.792,473.7921,473.7924,[],[],[],[],[],[],[],,,,473.7924,473.7925,0.137131053,-0.385277816,0,0,0,,0,82,82,106,1,4,word,ELABORATE,cursive,elaborate_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,473.7939,473.9928,473.9929,474.4929,,,,,,,,,,,,2.441,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,84,0,474.4934,476.9424,z,1,2.441,,[],[],[],[],[],[],[],476.9425,478.9428,478.9429,478.943,[],[],[],[],[],[],[],,,,478.9431,478.9433,0.137131053,-0.385277816,0,0,0,,0,83,83,56,1,4,TL,donimant,cursive,donimant_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,478.9446,479.1429,479.143,479.6426,,,,,,,,,,,,1.3738,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,85,0,479.6433,481.0262,m,1,1.3738,,[],[],[],[],[],[],[],481.0263,483.0255,483.0255,483.0258,[],[],[],[],[],[],[],,,,483.0258,483.0259,0.137131053,-0.385277816,0,0,0,,0,84,84,130,1,4,word,POLICY,cursive,policy_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,483.0273,483.2262,483.2263,483.7262,,,,,,,,,,,,1.1976,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,86,1,483.7267,484.9263,m,1,1.1976,,[],[],[],[],[],[],[],484.9264,486.9262,486.9262,489.0761,[],[],[],[],[],[],[],m,2.1482,,489.0762,489.0763,0.137131053,-0.385277816,0,0,0,,0,85,85,93,1,4,word,CEREMONY,print,ceremony_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,489.0774,489.2762,489.2763,489.7761,,,,,,,,,,,,1.8543,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,87,1,489.7766,491.6428,m,0,1.8543,,[],[],[],[],[],[],[],491.643,493.6428,493.643,499.126,[],[],[],[],[],[],[],m,5.4715,,499.1261,499.1262,0.137131053,-0.385277816,0,0,0,,0,86,86,77,1,4,TL,spemicen,cursive,spemicen_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,499.128,499.3258,499.3258,499.8258,,,,,,,,,,,,4.8042,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,88,1,499.8264,504.6428,z,1,4.8042,,[],[],[],[],[],[],[],504.6428,506.643,506.6433,517.0926,[],[],[],[],[],[],[],m,10.4371,,517.0926,517.0928,0.284182875,-0.344549102,0,0,0,,0,87,87,64,1,4,TL,moredate,print,moredate_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,517.0947,517.2928,517.2928,517.7928,,,,,,,,,,,,3.0684,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,89,0,517.7938,520.8758,m,1,3.0684,,[],[],[],[],[],[],[],520.8759,522.876,522.8761,522.8762,[],[],[],[],[],[],[],,,,522.8762,522.8763,0.284182875,-0.344549102,0,0,0,,0,88,88,116,1,4,word,MARGINAL,cursive,marginal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,522.8772,523.0763,523.0764,523.5762,,,,,,,,,,,,1.1206,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,90,0,523.5767,524.7095,m,1,1.1206,,[],[],[],[],[],[],[],524.7096,526.7095,526.7095,526.7099,[],[],[],[],[],[],[],,,,526.7099,526.7101,0.284182875,-0.344549102,0,0,0,,0,89,89,153,1,4,word,STOLEN,cursive,stolen_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,526.7113,526.9095,526.9095,527.4095,,,,,,,,,,,,1.0216,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,91,0,527.4101,528.4425,z,1,1.0216,,[],[],[],[],[],[],[],528.4425,530.4428,530.4428,530.443,[],[],[],[],[],[],[],,,,530.4431,530.4432,0.284182875,-0.344549102,0,0,0,,0,90,90,58,1,4,TL,edivent,print,edivent_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,530.4445,530.6423,530.6424,531.1427,,,,,,,,,,,,2.0027,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,92,0,531.1435,533.1592,m,1,2.0027,,[],[],[],[],[],[],[],533.1592,535.1592,535.1593,535.1594,[],[],[],[],[],[],[],,,,535.1594,535.1595,0.284182875,-0.344549102,0,0,0,,0,91,91,128,1,4,word,PACIFIC,cursive,pacific_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,535.1608,535.3593,535.3593,535.8594,,,,,,,,,,,,1.5656,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,93,0,535.8601,537.4267,z,0,1.5656,,[],[],[],[],[],[],[],537.4268,539.4261,539.4261,539.4263,[],[],[],[],[],[],[],,,,539.4264,539.4266,0.284182875,-0.344549102,0,0,0,,0,92,92,108,1,4,word,FORTUNE,cursive,fortune_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,539.4279,539.626,539.626,540.125,,,,,,,,,,,,2.1713,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,94,0,540.1255,542.3085,z,1,2.1713,,[],[],[],[],[],[],[],542.3086,544.3094,544.3094,544.3097,[],[],[],[],[],[],[],,,,544.3097,544.3099,0.284182875,-0.344549102,0,0,0,,0,93,93,41,1,4,RL,rebicent,cursive,rebicent_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,544.3111,544.5083,544.5084,545.0094,,,,,,,,,,,,3.7803,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,95,1,545.01,548.7925,z,1,3.7803,,[],[],[],[],[],[],[],548.7925,550.7916,550.7918,551.9262,[],[],[],[],[],[],[],z,1.1267,,551.9262,551.9264,0.284182875,-0.344549102,0,0,0,,0,94,94,14,1,4,RL,delahe,cursive,delahe_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,551.9276,552.1261,552.1261,552.6261,,,,,,,,,,,,1.8707,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,96,1,552.6266,554.5085,z,1,1.8707,,[],[],[],[],[],[],[],554.5085,556.5093,556.5094,558.0421,[],[],[],[],[],[],[],z,1.532,,558.0422,558.0423,0.284182875,-0.344549102,0,0,0,,0,95,95,33,1,4,RL,pamest,cursive,pamest_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,558.0436,558.2427,558.2428,558.7427,,,,,,,,,,,,1.2214,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,97,0,558.7433,559.976,z,1,1.2214,,[],[],[],[],[],[],[],559.9761,561.9748,561.9748,561.9749,[],[],[],[],[],[],[],,,,561.9749,561.975,0.284182875,-0.344549102,0,0,0,,0,96,96,27,1,4,RL,menowy,print,menowy_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,561.9756,562.1761,562.1762,562.6762,,,,,,,,,,,,2.1365,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,98,0,562.6768,564.8252,z,1,2.1365,,[],[],[],[],[],[],[],564.8252,566.8251,566.8252,566.8255,[],[],[],[],[],[],[],,,,566.8255,566.8257,0.284182875,-0.344549102,0,0,0,,0,97,97,51,1,4,TL,adsivory,cursive,adsivory_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,566.8272,567.0252,567.0252,567.5259,,,,,,,,,,,,1.2362,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,99,0,567.5267,568.7758,m,1,1.2362,,[],[],[],[],[],[],[],568.7758,570.776,570.7761,570.7763,[],[],[],[],[],[],[],,,,570.7763,570.7764,0.284182875,-0.344549102,0,0,0,,0,98,98,97,1,4,word,COVERAGE,cursive,coverage_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,570.7777,570.976,570.976,571.476,,,,,,,,,,,,0.8289,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,100,1,571.4765,572.3094,m,1,0.8289,,[],[],[],[],[],[],[],572.3094,574.3093,574.3094,575.7258,[],[],[],[],[],[],[],m,1.4075,,575.7259,575.7259,0.284182875,-0.344549102,0,0,0,,0,99,99,149,1,4,word,SENATOR,print,senator_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,575.7265,575.9251,575.9252,576.4261,,,,,,,,,,,,0.7686,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,101,1,576.4266,577.209,z,1,0.7686,,[],[],[],[],[],[],[],577.2091,579.2093,579.2093,580.5581,[],[],[],[],[],[],[],m,1.3405,,580.5582,580.5582,0.284182875,-0.344549102,0,0,0,,0,100,100,54,1,4,TL,codemy,print,codemy_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,580.5588,580.7593,580.7593,581.2585,,,,,,,,,,,,1.0886,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,102,0,581.259,582.3585,z,1,1.0886,,[],[],[],[],[],[],[],582.3586,584.3593,584.3594,584.3595,[],[],[],[],[],[],[],,,,584.3596,584.3597,0.284182875,-0.344549102,0,0,0,,0,101,101,29,1,4,RL,motide,print,motide_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,584.361,584.5593,584.5593,585.0593,,,,,,,,,,,,0.7853,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,103,0,585.0599,585.859,m,1,0.7853,,[],[],[],[],[],[],[],585.859,587.8584,587.8585,587.8587,[],[],[],[],[],[],[],,,,587.8587,587.8588,0.284182875,-0.344549102,0,0,0,,0,102,102,132,1,4,word,PROPOSAL,print,proposal_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,587.8602,588.059,588.059,588.5583,,,,,,,,,,,,0.7791,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,104,0,588.559,589.3423,m,1,0.7791,,[],[],[],[],[],[],[],589.3424,591.3426,591.3426,591.3428,[],[],[],[],[],[],[],,,,591.3429,591.343,0.284182875,-0.344549102,0,0,0,,0,103,103,146,1,4,word,RETIRE,print,retire_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,591.3442,591.5426,591.5426,592.0426,,,,,,,,,,,,1.6401,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,105,0,592.0433,593.6926,z,1,1.6401,,[],[],[],[],[],[],[],593.6927,595.6917,595.6917,595.6918,[],[],[],[],[],[],[],,,,595.6919,595.692,0.284182875,-0.344549102,0,0,0,,0,104,104,16,1,4,RL,desifate,cursive,desifate_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,595.6931,595.8917,595.8918,596.3926,,,,,,,,,,,,1.1976,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,106,0,596.3931,597.592,m,1,1.1976,,[],[],[],[],[],[],[],597.592,599.5925,599.5925,599.5927,[],[],[],[],[],[],[],,,,599.5927,599.5928,0.284182875,-0.344549102,0,0,0,,0,105,105,155,1,4,word,STRATEGY,print,strategy_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,599.5939,599.7916,599.7916,600.2926,,,,,,,,,,,,1.6198,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,107,1,600.2932,601.9257,m,1,1.6198,,[],[],[],[],[],[],[],601.9257,603.926,603.926,604.8928,[],[],[],[],[],[],[],z,0.9659,,604.8928,604.8929,0.284182875,-0.344549102,0,0,0,,0,106,106,98,1,4,word,CRIMINAL,cursive,criminal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,604.894,605.0926,605.0926,605.5927,,,,,,,,,,,,0.9129,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,108,0,605.5935,606.509,m,1,0.9129,,[],[],[],[],[],[],[],606.509,608.5093,608.5093,608.5094,[],[],[],[],[],[],[],,,,608.5095,608.5097,0.284182875,-0.344549102,0,0,0,,0,107,107,123,1,4,word,MODERATE,print,moderate_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,608.5109,608.7092,608.7092,609.2092,,,,,,,,,,,,0.7154,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,109,0,609.2098,609.9262,m,1,0.7154,,[],[],[],[],[],[],[],609.9263,611.9259,611.9259,611.9261,[],[],[],[],[],[],[],,,,611.9262,611.9263,0.284182875,-0.344549102,0,0,0,,0,108,108,105,1,4,word,EDITOR,print,editor_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,611.9275,612.1259,612.126,612.6259,,,,,,,,,,,,2.0261,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,110,0,612.6265,614.6588,z,1,2.0261,,[],[],[],[],[],[],[],614.659,616.6592,616.6593,616.6595,[],[],[],[],[],[],[],,,,616.6595,616.6597,0.284182875,-0.344549102,0,0,0,,0,109,109,22,1,4,RL,linedal,cursive,linedal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,616.6608,616.8584,616.8584,617.3592,,,,,,,,,,,,3.2538,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,111,0,617.3599,620.6261,m,0,3.2538,,[],[],[],[],[],[],[],620.6261,622.6259,622.6259,622.6262,[],[],[],[],[],[],[],,,,622.6263,622.6263,0.284182875,-0.344549102,0,0,0,,0,110,110,61,1,4,TL,lotace,cursive,lotace_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,622.6277,622.8259,622.826,623.3258,,,,,,,,,,,,1.7124,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,112,0,623.3266,625.0423,z,0,1.7124,,[],[],[],[],[],[],[],625.0424,627.0418,627.0418,627.042,[],[],[],[],[],[],[],,,,627.042,627.0421,0.284182875,-0.344549102,0,0,0,,0,111,111,87,1,4,word,CAFETERIA,cursive,cafeteria_c.png,,,,
