counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_touch.clicked_name,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,597.1176,597.3159,597.316,597.8159,,,,,,,,,,,,,,3.9208,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,113,0,597.8164,601.7493,z,0,3.9208,,[],[],[],[],[],[],[],601.7493,603.7491,603.7492,603.7494,[],[],[],[],[],[],[],,603.7494,603.7495,0.009185426,-0.253153904,0,0,0,,0,112,112,125,1,2,word,OPERATOR,cursive,operator_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,603.7508,603.9492,603.9492,604.4491,,,,,,,,,,,,,,1.0979,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,114,1,604.4497,605.5492,z,1,1.0979,,[],[],[],[],[],[],[],605.5493,607.549,607.5491,608.6157,[],[],[],[],[],[],[],m,608.6158,608.616,0.009185426,-0.253153904,0,0,0,,0,113,113,2,1,2,RL,casagity,print,casagity_p.png,1.0574,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,608.6171,608.8158,608.8158,609.3157,,,,,,,,,,,,,,4.9306,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,115,1,609.3164,614.2489,m,1,4.9306,,[],[],[],[],[],[],[],614.2491,616.2489,616.249,617.4989,[],[],[],[],[],[],[],z,617.499,617.4991,0.009185426,-0.253153904,0,0,0,,0,114,114,106,1,2,word,ELABORATE,cursive,elaborate_c.png,1.2482,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,617.5002,617.6989,617.6989,618.1989,,,,,,,,,,,,,,0.9708,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,116,1,618.1994,619.1823,z,1,0.9708,,[],[],[],[],[],[],[],619.1825,621.1822,621.1822,621.9822,[],[],[],[],[],[],[],m,621.9823,621.9825,0.009185426,-0.253153904,0,0,0,,0,115,115,72,1,2,TL,revomal,print,revomal_p.png,0.7885,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,621.9838,622.1822,622.1822,622.6821,,,,,,,,,,,,,,2.0706,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,117,0,622.6826,624.7655,m,1,2.0706,,[],[],[],[],[],[],[],624.7656,626.7654,626.7654,626.7657,[],[],[],[],[],[],[],,626.7657,626.7658,0.009185426,-0.253153904,0,0,0,,0,116,116,144,1,2,word,RESIDENT,print,resident_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,626.767,626.9654,626.9655,627.4654,,,,,,,,,,,,,,1.0373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,118,1,627.4659,628.5155,z,1,1.0373,,[],[],[],[],[],[],[],628.5155,630.5153,630.5154,631.4157,[],[],[],[],[],[],[],m,631.4157,631.4159,0.009185426,-0.253153904,0,0,0,,0,117,117,73,1,2,TL,redisent,print,redisent_p.png,0.8997,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,631.417,631.6153,631.6154,632.1154,,,,,,,,,,,,,,2.2881,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,119,1,632.1159,634.4153,m,1,2.2881,,[],[],[],[],[],[],[],634.4154,636.4152,636.4153,637.282,[],[],[],[],[],[],[],z,637.282,637.2822,0.009185426,-0.253153904,0,0,0,,0,118,118,107,1,2,word,EVIDENT,cursive,evident_c.png,0.8572,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,637.2834,637.4818,637.482,637.9818,,,,,,,,,,,,,,0.8978,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,120,0,637.9824,638.881,z,1,0.8978,,[],[],[],[],[],[],[],638.8811,640.8818,640.8818,640.882,[],[],[],[],[],[],[],,640.8821,640.8823,0.009185426,-0.253153904,0,0,0,,0,119,119,75,1,2,TL,ronamtic,print,ronamtic_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,640.8833,641.0819,641.0819,641.5818,,,,,,,,,,,,,,2.3372,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,121,0,641.5824,643.9309,z,1,2.3372,,[],[],[],[],[],[],[],643.9309,645.9317,645.9318,645.932,[],[],[],[],[],[],[],,645.9321,645.9322,0.009185426,-0.253153904,0,0,0,,0,120,120,17,1,2,RL,macise,cursive,macise_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,645.9333,646.1318,646.132,646.6317,,,,,,,,,,,,,,1.2701,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,122,0,646.6322,647.9143,m,1,1.2701,,[],[],[],[],[],[],[],647.9144,649.915,649.9151,649.9153,[],[],[],[],[],[],[],,649.9154,649.9154,0.009185426,-0.253153904,0,0,0,,0,121,121,151,1,2,word,SPECIFIC,print,specific_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,649.9166,650.115,650.1151,650.6149,,,,,,,,,,,,,,0.6539,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,123,0,650.6155,651.2817,m,1,0.6539,,[],[],[],[],[],[],[],651.2818,653.2805,653.2806,653.2808,[],[],[],[],[],[],[],,653.2808,653.281,0.009185426,-0.253153904,0,0,0,,0,122,122,154,1,2,word,STORAGE,print,storage_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,653.2823,653.4816,653.4816,653.9806,,,,,,,,,,,,,,2.0926,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,124,0,653.9812,656.0816,z,1,2.0926,,[],[],[],[],[],[],[],656.0816,658.0806,658.0806,658.0808,[],[],[],[],[],[],[],,658.0808,658.0809,0.009185426,-0.253153904,0,0,0,,0,123,123,65,1,2,TL,polupar,cursive,polupar_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,658.0821,658.2815,658.2815,658.7815,,,,,,,,,,,,,,0.9706,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,125,0,658.7821,659.7648,z,1,0.9706,,[],[],[],[],[],[],[],659.7649,661.7648,661.7648,661.7651,[],[],[],[],[],[],[],,661.7651,661.7652,0.009185426,-0.253153904,0,0,0,,0,124,124,18,1,2,RL,mesibine,print,mesibine_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,661.7665,661.9647,661.9648,662.4647,,,,,,,,,,,,,,2.4705,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,126,0,662.4654,664.9471,z,1,2.4705,,[],[],[],[],[],[],[],664.9472,666.948,666.9481,666.9483,[],[],[],[],[],[],[],,666.9484,666.9485,0.009185426,-0.253153904,0,0,0,,0,125,125,57,1,2,TL,meromy,cursive,meromy_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,666.9497,667.1481,667.1481,667.6479,,,,,,,,,,,,,,2.2741,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,127,0,667.6485,669.9313,z,1,2.2741,,[],[],[],[],[],[],[],669.9313,671.9312,671.9312,671.9314,[],[],[],[],[],[],[],,671.9315,671.9316,0.009185426,-0.253153904,0,0,0,,0,126,126,27,1,2,RL,repifion,cursive,repifion_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,671.9327,672.1312,672.1312,672.6313,,,,,,,,,,,,,,0.9038,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,128,1,672.6319,673.5479,z,1,0.9038,,[],[],[],[],[],[],[],673.5481,675.5479,675.5479,676.3312,[],[],[],[],[],[],[],m,676.3313,676.3314,0.009185426,-0.253153904,0,0,0,,0,127,127,22,1,2,RL,posity,print,posity_p.png,0.7704,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,676.3326,676.5312,676.5312,677.0301,,,,,,,,,,,,,,2.2333,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,129,0,677.0308,679.265,z,1,2.2333,,[],[],[],[],[],[],[],679.2652,681.2644,681.2645,681.2646,[],[],[],[],[],[],[],,681.2647,681.2648,0.009185426,-0.253153904,0,0,0,,0,128,128,37,1,2,TL,adacemy,cursive,adacemy_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,681.266,681.4634,681.4635,681.9644,,,,,,,,,,,,,,1.4903,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,130,0,681.9649,683.4644,m,1,1.4903,,[],[],[],[],[],[],[],683.4645,685.4643,685.4644,685.4645,[],[],[],[],[],[],[],,685.4646,685.4647,0.009185426,-0.253153904,0,0,0,,0,129,129,157,1,2,word,VALIDITY,print,validity_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,685.4659,685.6644,685.6644,686.1644,,,,,,,,,,,,,,1.8876,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,131,0,686.1649,688.0633,z,1,1.8876,,[],[],[],[],[],[],[],688.0634,690.0642,690.0643,690.0644,[],[],[],[],[],[],[],,690.0646,690.0647,0.009185426,-0.253153904,0,0,0,,0,130,130,40,1,2,TL,bevoled,cursive,bevoled_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,690.0658,690.2633,690.2634,690.7643,,,,,,,,,,,,,,3.0709,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,132,0,690.7648,693.8475,m,1,3.0709,,[],[],[],[],[],[],[],693.8477,695.8465,695.8465,695.8468,[],[],[],[],[],[],[],,695.8468,695.8469,0.009185426,-0.253153904,0,0,0,,0,131,131,97,1,2,word,COVERAGE,cursive,coverage_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,695.8482,696.0475,696.0475,696.5464,,,,,,,,,,,,,,2.6385,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,133,1,696.547,699.1975,m,1,2.6385,,[],[],[],[],[],[],[],699.1976,701.1964,701.1965,701.8642,[],[],[],[],[],[],[],z,701.8643,701.8646,0.009185426,-0.253153904,0,0,0,,0,132,132,80,1,2,word,ACADEMY,cursive,academy_c.png,0.6673,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,701.8656,702.0631,702.0632,702.5641,,,,,,,,,,,,,,4.2196,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,134,0,702.5646,706.7975,z,1,4.2196,,[],[],[],[],[],[],[],706.7976,708.7964,708.7964,708.7967,[],[],[],[],[],[],[],,708.7968,708.7968,0.009185426,-0.253153904,0,0,0,,0,133,133,61,1,2,TL,nuremical,cursive,nuremical_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,708.7982,708.9963,708.9963,709.4972,,,,,,,,,,,,,,1.3488,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,135,0,709.4979,710.8477,z,1,1.3488,,[],[],[],[],[],[],[],710.8477,712.8473,712.8473,712.8475,[],[],[],[],[],[],[],,712.8476,712.8477,0.009185426,-0.253153904,0,0,0,,0,134,134,21,1,2,RL,pamest,print,pamest_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,712.849,713.0462,713.0462,713.5472,,,,,,,,,,,,,,1.0214,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,136,0,713.5478,714.5805,m,1,1.0214,,[],[],[],[],[],[],[],714.5807,716.5804,716.5805,716.5807,[],[],[],[],[],[],[],,716.5807,716.5808,0.009185426,-0.253153904,0,0,0,,0,135,135,158,1,2,word,VELOCITY,print,velocity_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,716.582,716.7806,716.7807,717.2804,,,,,,,,,,,,,,2.1544,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,137,0,717.2811,719.4471,z,1,2.1544,,[],[],[],[],[],[],[],719.4472,721.447,721.4471,721.4473,[],[],[],[],[],[],[],,721.4474,721.4475,0.009185426,-0.253153904,0,0,0,,0,136,136,16,1,2,RL,losipal,print,losipal_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,721.4487,721.6461,721.6461,722.146,,,,,,,,,,,,,,3.2717,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,138,0,722.1466,725.4304,m,1,3.2717,,[],[],[],[],[],[],[],725.4305,727.4303,727.4303,727.4305,[],[],[],[],[],[],[],,727.4306,727.4307,0.009185426,-0.253153904,0,0,0,,0,137,137,81,1,2,word,ADVISORY,print,advisory_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,727.4319,727.6302,727.6303,728.1303,,,,,,,,,,,,,,2.054,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,139,0,728.1307,730.1968,m,1,2.054,,[],[],[],[],[],[],[],730.1969,732.1968,732.1969,732.1971,[],[],[],[],[],[],[],,732.1971,732.1972,0.009185426,-0.253153904,0,0,0,,0,138,138,128,1,2,word,PACIFIC,print,pacific_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,732.1984,732.3959,732.3959,732.8968,,,,,,,,,,,,,,1.0714,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,140,0,732.8974,733.9802,m,1,1.0714,,[],[],[],[],[],[],[],733.9803,735.9803,735.9803,735.9805,[],[],[],[],[],[],[],,735.9806,735.9808,0.009185426,-0.253153904,0,0,0,,0,139,139,100,1,2,word,DECADE,print,decade_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,735.9819,736.1803,736.1803,736.6801,,,,,,,,,,,,,,3.1863,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,141,0,736.6809,739.8792,z,0,3.1863,,[],[],[],[],[],[],[],739.8793,741.88,741.8801,741.8802,[],[],[],[],[],[],[],,741.8803,741.8804,0.009185426,-0.253153904,0,0,0,,0,140,140,90,1,2,word,CAPITAL,cursive,capital_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,741.8815,742.079,742.0791,742.58,,,,,,,,,,,,,,1.3373,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,142,0,742.5805,743.93,m,1,1.3373,,[],[],[],[],[],[],[],743.9301,745.9299,745.93,745.9302,[],[],[],[],[],[],[],,745.9303,745.9303,0.009185426,-0.253153904,0,0,0,,0,141,141,159,1,2,word,VETERAN,print,veteran_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,745.9316,746.13,746.13,746.63,,,,,,,,,,,,,,0.953,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,143,0,746.6304,747.5966,z,1,0.953,,[],[],[],[],[],[],[],747.5968,749.5965,749.5966,749.5968,[],[],[],[],[],[],[],,749.5969,749.597,0.009185426,-0.253153904,0,0,0,,0,142,142,31,1,2,RL,spetisic,print,spetisic_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,749.5981,749.7956,749.7956,750.2965,,,,,,,,,,,,,,1.0644,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,144,0,750.2971,751.3623,z,1,1.0644,,[],[],[],[],[],[],[],751.3624,753.3631,753.3632,753.3634,[],[],[],[],[],[],[],,753.3634,753.3635,0.009185426,-0.253153904,0,0,0,,0,143,143,13,1,2,RL,helicage,print,helicage_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,753.3647,753.5631,753.5631,754.0621,,,,,,,,,,,,,,1.8036,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,145,0,754.0628,755.8798,m,1,1.8036,,[],[],[],[],[],[],[],755.8799,757.8788,757.8788,757.8791,[],[],[],[],[],[],[],,757.8791,757.8792,0.009185426,-0.253153904,0,0,0,,0,144,144,142,1,2,word,REMOTE,cursive,remote_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,757.8803,758.0788,758.0788,758.5788,,,,,,,,,,,,,,2.2051,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,146,0,758.5794,760.7964,z,1,2.2051,,[],[],[],[],[],[],[],760.7964,762.7953,762.7954,762.7956,[],[],[],[],[],[],[],,762.7956,762.7957,0.009185426,-0.253153904,0,0,0,,0,145,145,20,1,2,RL,onegator,cursive,onegator_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,762.7969,762.9963,762.9963,763.4953,,,,,,,,,,,,,,1.3373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,147,0,763.4959,764.8454,z,1,1.3373,,[],[],[],[],[],[],[],764.8455,766.8462,766.8463,766.8465,[],[],[],[],[],[],[],,766.8466,766.8466,0.009185426,-0.253153904,0,0,0,,0,146,146,38,1,2,TL,atameur,cursive,atameur_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,766.8479,767.0462,767.0462,767.5462,,,,,,,,,,,,,,3.2708,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,148,1,767.5468,770.8295,z,1,3.2708,,[],[],[],[],[],[],[],770.8296,772.8294,772.8294,773.7629,[],[],[],[],[],[],[],z,773.7631,773.7632,0.009185426,-0.253153904,0,0,0,,0,147,147,47,1,2,TL,crinimal,cursive,crinimal_c.png,0.9235,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,773.7644,773.9619,773.962,774.4618,,,,,,,,,,,,,,1.9902,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,149,0,774.4623,776.4628,m,1,1.9902,,[],[],[],[],[],[],[],776.4629,778.4619,778.462,778.4622,[],[],[],[],[],[],[],,778.4622,778.4624,0.009185426,-0.253153904,0,0,0,,0,148,148,155,1,2,word,STRATEGY,cursive,strategy_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,778.4634,778.6627,778.6629,779.1619,,,,,,,,,,,,,,1.4374,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,150,0,779.1625,780.6118,m,1,1.4374,,[],[],[],[],[],[],[],780.6119,782.6126,782.6127,782.6128,[],[],[],[],[],[],[],,782.6129,782.6131,0.009185426,-0.253153904,0,0,0,,0,149,149,118,1,2,word,MEDICINE,print,medicine_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,782.6144,782.8125,782.8126,783.3125,,,,,,,,,,,,,,2.3313,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,151,1,783.3131,785.6459,m,1,2.3313,,[],[],[],[],[],[],[],785.646,787.6449,787.645,788.6459,[],[],[],[],[],[],[],m,788.646,788.6462,0.009185426,-0.253153904,0,0,0,,0,150,150,99,1,2,word,DEBATE,print,debate_p.png,0.9897,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,788.6474,788.8453,788.8454,789.3458,,,,,,,,,,,,,,0.9978,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,152,0,789.3463,790.3459,m,1,0.9978,,[],[],[],[],[],[],[],790.3459,792.3453,792.3454,792.3457,[],[],[],[],[],[],[],,792.3457,792.3458,0.009185426,-0.253153904,0,0,0,,0,151,151,89,1,2,word,CAPACITY,print,capacity_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,792.347,792.5457,792.5458,793.0459,,,,,,,,,,,,,,0.8456,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,153,0,793.0465,793.8957,z,1,0.8456,,[],[],[],[],[],[],[],793.8958,795.8952,795.8953,795.8955,[],[],[],[],[],[],[],,795.8956,795.8957,0.009185426,-0.253153904,0,0,0,,0,152,152,32,1,2,RL,speniven,print,speniven_p.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,795.8969,796.0954,796.0954,796.5957,,,,,,,,,,,,,,2.6374,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,154,0,796.5964,799.2454,z,1,2.6374,,[],[],[],[],[],[],[],799.2455,801.2456,801.2457,801.2459,[],[],[],[],[],[],[],,801.2459,801.246,0.009185426,-0.253153904,0,0,0,,0,153,153,14,1,2,RL,insibate,cursive,insibate_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,801.2474,801.4453,801.4453,801.9453,,,,,,,,,,,,,,3.5874,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,155,0,801.9459,805.5453,m,0,3.5874,,[],[],[],[],[],[],[],805.5455,807.5455,807.5456,807.5458,[],[],[],[],[],[],[],,807.5459,807.5459,0.009185426,-0.253153904,0,0,0,,0,154,154,34,1,2,RL,trilude,cursive,trilude_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,807.5471,807.7455,807.7456,808.2455,,,,,,,,,,,,,,4.006,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,156,0,808.246,812.2622,z,0,4.006,,[],[],[],[],[],[],[],812.2622,814.2621,814.2622,814.2624,[],[],[],[],[],[],[],,814.2624,814.2625,0.009185426,-0.253153904,0,0,0,,0,155,155,113,1,2,word,LITERAL,cursive,literal_c.png,,,,,,
,,,,32192,001,2025-10-16_15h13.05.193,HW_LDT_1,2024.2.4,MacIntel,57.14285714,,,,,,,,,,,,,,,,,,,,,,814.2637,814.4621,814.4621,814.9621,,,,,,,,,,,,,,2.5743,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,157,0,814.9626,817.5454,z,1,2.5743,,[],[],[],[],[],[],[],817.5455,819.5452,819.5453,819.5455,[],[],[],[],[],[],[],,819.5456,819.5457,0.009185426,-0.253153904,0,0,0,,0,156,156,26,1,2,RL,retupar,cursive,retupar_c.png,,,,,,
