counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2440.343,2440.542,2440.542,2441.041,,,,,,,,,,,,,,0.911,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,67,0,2441.041,2441.965,m,1,0.911,,[],[],[],[],[],[],[],2441.965,2443.958,2443.958,2443.959,[],[],[],[],[],[],[],,2443.959,2443.959,0.000662252,-0.241721854,0,0,0,,0,66,66,137,1,2,word,RAPIDLY,print,rapidly_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2443.96,2444.158,2444.158,2444.658,,,,,,,,,,,,,,0.721,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,68,0,2444.659,2445.392,m,1,0.721,,[],[],[],[],[],[],[],2445.392,2447.392,2447.392,2447.392,[],[],[],[],[],[],[],,2447.392,2447.392,0.000662252,-0.241721854,0,0,0,,0,67,67,122,1,2,word,MOBILE,print,mobile_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2447.393,2447.592,2447.592,2448.091,,,,,,,,,,,,,,4.238,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,69,0,2448.092,2452.342,z,0,4.238,,[],[],[],[],[],[],[],2452.342,2454.342,2454.342,2454.342,[],[],[],[],[],[],[],,2454.342,2454.342,0.000662252,-0.241721854,0,0,0,,0,68,68,109,1,2,word,GRATEFUL,cursive,grateful_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2454.343,2454.542,2454.542,2455.042,,,,,,,,,,,,,,1.111,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,70,0,2455.042,2456.165,m,1,1.111,,[],[],[],[],[],[],[],2456.165,2458.158,2458.158,2458.158,[],[],[],[],[],[],[],,2458.158,2458.158,0.000662252,-0.241721854,0,0,0,,0,69,69,159,1,2,word,VETERAN,print,veteran_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2458.159,2458.358,2458.358,2458.859,,,,,,,,,,,,,,6.487,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,71,0,2458.86,2465.358,m,1,6.487,,[],[],[],[],[],[],[],2465.359,2467.358,2467.358,2467.359,[],[],[],[],[],[],[],,2467.359,2467.359,0.000662252,-0.241721854,0,0,0,,0,70,70,124,1,2,word,NUMERICAL,cursive,numerical_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2467.36,2467.558,2467.558,2468.058,,,,,,,,,,,,,,2.021,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,72,1,2468.059,2470.092,z,1,2.021,,[],[],[],[],[],[],[],2470.092,2472.092,2472.092,2473.192,[],[],[],[],[],[],[],z,2473.192,2473.192,0.000662252,-0.241721854,0,0,0,,0,71,71,58,1,2,TL,mitilary,cursive,mitilary_c.png,1.088,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2473.194,2473.391,2473.391,2473.892,,,,,,,,,,,,,,2.493,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,73,0,2473.892,2476.392,z,1,2.493,,[],[],[],[],[],[],[],2476.392,2478.392,2478.392,2478.392,[],[],[],[],[],[],[],,2478.392,2478.392,0.000662252,-0.241721854,0,0,0,,0,72,72,38,1,2,TL,atameur,cursive,atameur_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2478.393,2478.591,2478.591,2479.092,,,,,,,,,,,,,,0.643,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,74,0,2479.092,2479.748,m,1,0.643,,[],[],[],[],[],[],[],2479.748,2481.742,2481.742,2481.742,[],[],[],[],[],[],[],,2481.742,2481.742,0.000662252,-0.241721854,0,0,0,,0,73,73,87,1,2,word,CAFETERIA,print,cafeteria_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2481.743,2481.942,2481.942,2482.442,,,,,,,,,,,,,,0.638,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,75,0,2482.442,2483.092,m,1,0.638,,[],[],[],[],[],[],[],2483.092,2485.092,2485.092,2485.092,[],[],[],[],[],[],[],,2485.092,2485.092,0.000662252,-0.241721854,0,0,0,,0,74,74,112,1,2,word,LIBERAL,print,liberal_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2485.093,2485.292,2485.292,2485.792,,,,,,,,,,,,,,1.987,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,76,1,2485.792,2487.792,z,1,1.987,,[],[],[],[],[],[],[],2487.792,2489.791,2489.791,2490.575,[],[],[],[],[],[],[],z,2490.575,2490.575,0.000662252,-0.241721854,0,0,0,,0,75,75,12,1,2,RL,gralekul,cursive,gralekul_c.png,0.779,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2490.576,2490.775,2490.775,2491.275,,,,,,,,,,,,,,0.821,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,77,1,2491.276,2492.108,m,1,0.821,,[],[],[],[],[],[],[],2492.108,2494.107,2494.107,2494.964,[],[],[],[],[],[],[],m,2494.964,2494.964,0.000662252,-0.241721854,0,0,0,,0,76,76,130,1,2,word,POLICY,print,policy_p.png,0.844,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2494.965,2495.158,2495.158,2495.658,,,,,,,,,,,,,,1.704,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,78,0,2495.659,2497.375,z,1,1.704,,[],[],[],[],[],[],[],2497.375,2499.375,2499.375,2499.375,[],[],[],[],[],[],[],,2499.375,2499.375,0.000662252,-0.241721854,0,0,0,,0,77,77,29,1,2,RL,samite,cursive,samite_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2499.376,2499.575,2499.575,2500.074,,,,,,,,,,,,,,2.038,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,79,0,2500.074,2502.125,m,1,2.038,,[],[],[],[],[],[],[],2502.125,2504.125,2504.125,2504.126,[],[],[],[],[],[],[],,2504.126,2504.126,0.000662252,-0.241721854,0,0,0,,0,78,78,98,1,2,word,CRIMINAL,cursive,criminal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2504.127,2504.325,2504.325,2504.825,,,,,,,,,,,,,,2.462,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,80,0,2504.826,2507.292,z,1,2.462,,[],[],[],[],[],[],[],2507.292,2509.292,2509.292,2509.292,[],[],[],[],[],[],[],,2509.292,2563.925,0.050993377,-0.386092715,0,0,0,space,0,79,79,66,1,2,TL,prodive,cursive,prodive_c.png,,,54.599,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2563.926,2564.125,2564.125,2564.625,,,,,,,,,,,,,,1.023,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,81,0,2564.625,2565.659,z,0,1.023,,[],[],[],[],[],[],[],2565.659,2567.658,2567.659,2567.659,[],[],[],[],[],[],[],,2567.659,2567.66,0.050993377,-0.386092715,0,0,0,,0,80,80,138,1,2,word,REFUSAL,cursive,refusal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2567.661,2567.858,2567.858,2568.358,,,,,,,,,,,,,,1.209,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,82,0,2568.359,2569.575,z,1,1.209,,[],[],[],[],[],[],[],2569.575,2571.575,2571.575,2571.576,[],[],[],[],[],[],[],,2571.576,2571.576,0.050993377,-0.386092715,0,0,0,,0,81,81,14,1,2,RL,insibate,cursive,insibate_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2571.577,2571.775,2571.775,2572.275,,,,,,,,,,,,,,0.511,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,83,0,2572.276,2572.801,m,1,0.511,,[],[],[],[],[],[],[],2572.801,2574.792,2574.792,2574.792,[],[],[],[],[],[],[],,2574.792,2574.792,0.050993377,-0.386092715,0,0,0,,0,82,82,102,1,2,word,DENSITY,print,density_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2574.793,2574.992,2574.992,2575.492,,,,,,,,,,,,,,0.82,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,84,1,2575.492,2576.325,z,1,0.82,,[],[],[],[],[],[],[],2576.325,2578.325,2578.325,2579.325,[],[],[],[],[],[],[],m,2579.325,2579.325,0.050993377,-0.386092715,0,0,0,,0,83,83,4,1,2,RL,cenesony,print,cenesony_p.png,0.989,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2579.326,2579.525,2579.525,2580.025,,,,,,,,,,,,,,3.521,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,85,0,2580.025,2583.558,z,0,3.521,,[],[],[],[],[],[],[],2583.559,2585.558,2585.558,2585.559,[],[],[],[],[],[],[],,2585.559,2585.559,0.050993377,-0.386092715,0,0,0,,0,84,84,111,1,2,word,INDICATE,cursive,indicate_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2585.56,2585.758,2585.759,2586.259,,,,,,,,,,,,,,1.46,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,86,0,2586.259,2587.725,z,0,1.46,,[],[],[],[],[],[],[],2587.725,2589.725,2589.725,2589.726,[],[],[],[],[],[],[],,2589.726,2589.726,0.050993377,-0.386092715,0,0,0,,0,85,85,121,1,2,word,MISTAKE,cursive,mistake_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2589.726,2589.925,2589.925,2590.425,,,,,,,,,,,,,,0.928,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,87,0,2590.425,2591.358,z,1,0.928,,[],[],[],[],[],[],[],2591.358,2593.358,2593.359,2593.359,[],[],[],[],[],[],[],,2593.359,2593.359,0.050993377,-0.386092715,0,0,0,,0,86,86,63,1,2,TL,orinigal,print,orinigal_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2593.36,2593.558,2593.558,2594.058,,,,,,,,,,,,,,4.121,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,88,0,2594.059,2598.191,z,1,4.121,,[],[],[],[],[],[],[],2598.191,2600.192,2600.192,2600.192,[],[],[],[],[],[],[],,2600.192,2600.192,0.050993377,-0.386092715,0,0,0,,0,87,87,61,1,2,TL,nuremical,cursive,nuremical_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2600.193,2600.392,2600.392,2600.891,,,,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,89,0,2600.892,2601.592,m,1,0.687,,[],[],[],[],[],[],[],2601.592,2603.592,2603.592,2603.592,[],[],[],[],[],[],[],,2603.592,2603.592,0.050993377,-0.386092715,0,0,0,,0,88,88,96,1,2,word,CONSIDER,print,consider_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2603.593,2603.792,2603.792,2604.292,,,,,,,,,,,,,,3.594,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,90,1,2604.292,2607.899,m,1,3.594,,[],[],[],[],[],[],[],2607.899,2609.892,2609.892,2610.841,[],[],[],[],[],[],[],z,2610.842,2610.842,0.050993377,-0.386092715,0,0,0,,0,89,89,84,1,2,word,BELOVED,cursive,beloved_c.png,0.938,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2610.843,2611.041,2611.041,2611.542,,,,,,,,,,,,,,1.376,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,91,0,2611.542,2612.925,z,1,1.376,,[],[],[],[],[],[],[],2612.925,2614.925,2614.925,2614.925,[],[],[],[],[],[],[],,2614.926,2614.926,0.050993377,-0.386092715,0,0,0,,0,90,90,17,1,2,RL,macise,cursive,macise_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2614.926,2615.125,2615.125,2615.625,,,,,,,,,,,,,,0.612,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,92,0,2615.625,2616.249,m,1,0.612,,[],[],[],[],[],[],[],2616.249,2618.242,2618.242,2618.242,[],[],[],[],[],[],[],,2618.242,2618.242,0.050993377,-0.386092715,0,0,0,,0,91,91,110,1,2,word,HERITAGE,print,heritage_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2618.243,2618.442,2618.442,2618.942,,,,,,,,,,,,,,0.92,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,93,1,2618.942,2619.876,z,1,0.92,,[],[],[],[],[],[],[],2619.876,2621.875,2621.875,2623.042,[],[],[],[],[],[],[],m,2623.042,2623.042,0.050993377,-0.386092715,0,0,0,,0,92,92,75,1,2,TL,ronamtic,print,ronamtic_p.png,1.159,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2623.043,2623.242,2623.242,2623.742,,,,,,,,,,,,,,1.824,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,94,1,2623.742,2625.575,m,1,1.824,,[],[],[],[],[],[],[],2625.575,2627.575,2627.575,2628.825,[],[],[],[],[],[],[],z,2628.825,2628.826,0.050993377,-0.386092715,0,0,0,,0,93,93,139,1,2,word,REGULAR,cursive,regular_c.png,1.239,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2628.827,2629.025,2629.025,2629.524,,,,,,,,,,,,,,0.655,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,95,1,2629.525,2630.192,m,1,0.655,,[],[],[],[],[],[],[],2630.192,2632.192,2632.192,2633.309,[],[],[],[],[],[],[],m,2633.309,2633.309,0.050993377,-0.386092715,0,0,0,,0,94,94,153,1,2,word,STOLEN,print,stolen_p.png,1.105,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2633.31,2633.508,2633.508,2634.008,,,,,,,,,,,,,,0.957,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,96,0,2634.009,2634.975,z,1,0.957,,[],[],[],[],[],[],[],2634.975,2636.975,2636.975,2636.976,[],[],[],[],[],[],[],,2636.976,2636.976,0.050993377,-0.386092715,0,0,0,,0,95,95,51,1,2,TL,etidor,cursive,etidor_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2636.978,2637.175,2637.175,2637.675,,,,,,,,,,,,,,3.086,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,97,0,2637.676,2640.775,z,1,3.086,,[],[],[],[],[],[],[],2640.776,2642.775,2642.775,2642.775,[],[],[],[],[],[],[],,2642.776,2642.776,0.050993377,-0.386092715,0,0,0,,0,96,96,65,1,2,TL,polupar,cursive,polupar_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2642.777,2642.975,2642.975,2643.475,,,,,,,,,,,,,,0.69,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,98,0,2643.476,2644.175,m,1,0.69,,[],[],[],[],[],[],[],2644.175,2646.175,2646.175,2646.175,[],[],[],[],[],[],[],,2646.175,2646.175,0.050993377,-0.386092715,0,0,0,,0,97,97,128,1,2,word,PACIFIC,print,pacific_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2646.176,2646.375,2646.375,2646.878,,,,,,,,,,,,,,1.084,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,99,0,2646.879,2647.975,m,1,1.084,,[],[],[],[],[],[],[],2647.975,2649.974,2649.974,2649.975,[],[],[],[],[],[],[],,2649.975,2649.975,0.050993377,-0.386092715,0,0,0,,0,98,98,156,1,2,word,TRIBUTE,cursive,tribute_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2649.976,2650.175,2650.175,2650.675,,,,,,,,,,,,,,1.637,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,100,0,2650.676,2652.325,z,1,1.637,,[],[],[],[],[],[],[],2652.325,2654.325,2654.325,2654.326,[],[],[],[],[],[],[],,2654.326,2654.326,0.050993377,-0.386092715,0,0,0,,0,99,99,16,1,2,RL,losipal,print,losipal_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2654.327,2654.525,2654.525,2655.025,,,,,,,,,,,,,,2.28,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,101,0,2655.025,2657.308,z,1,2.28,,[],[],[],[],[],[],[],2657.308,2659.308,2659.308,2659.309,[],[],[],[],[],[],[],,2659.309,2659.309,0.050993377,-0.386092715,0,0,0,,0,100,100,55,1,2,TL,lotace,print,lotace_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2659.31,2659.508,2659.508,2660.008,,,,,,,,,,,,,,1.121,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,102,0,2660.009,2661.141,m,1,1.121,,[],[],[],[],[],[],[],2661.141,2663.142,2663.142,2663.142,[],[],[],[],[],[],[],,2663.142,2663.142,0.050993377,-0.386092715,0,0,0,,0,101,101,148,1,2,word,SALINE,cursive,saline_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2663.143,2663.342,2663.342,2663.842,,,,,,,,,,,,,,0.621,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,103,0,2663.842,2664.474,m,1,0.621,,[],[],[],[],[],[],[],2664.475,2666.475,2666.475,2666.476,[],[],[],[],[],[],[],,2666.476,2666.476,0.050993377,-0.386092715,0,0,0,,0,102,102,101,1,2,word,DELICATE,print,delicate_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2666.477,2666.675,2666.675,2667.175,,,,,,,,,,,,,,3.42,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,104,0,2667.175,2670.609,z,0,3.42,,[],[],[],[],[],[],[],2670.609,2672.608,2672.609,2672.609,[],[],[],[],[],[],[],,2672.609,2672.609,0.050993377,-0.386092715,0,0,0,,0,103,103,90,1,2,word,CAPITAL,cursive,capital_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2672.61,2672.808,2672.809,2673.308,,,,,,,,,,,,,,0.804,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,105,0,2673.309,2674.125,m,1,0.804,,[],[],[],[],[],[],[],2674.125,2676.124,2676.124,2676.124,[],[],[],[],[],[],[],,2676.124,2676.124,0.050993377,-0.386092715,0,0,0,,0,104,104,107,1,2,word,EVIDENT,cursive,evident_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2676.126,2676.325,2676.325,2676.825,,,,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,106,1,2676.826,2677.432,m,1,0.597,,[],[],[],[],[],[],[],2677.432,2679.425,2679.425,2681.175,[],[],[],[],[],[],[],z,2681.175,2681.176,0.050993377,-0.386092715,0,0,0,,0,105,105,127,1,2,word,ORIGINAL,print,original_p.png,1.741,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2681.177,2681.375,2681.375,2681.875,,,,,,,,,,,,,,1.52,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,107,0,2681.876,2683.408,m,1,1.52,,[],[],[],[],[],[],[],2683.409,2685.408,2685.408,2685.409,[],[],[],[],[],[],[],,2685.409,2685.409,0.050993377,-0.386092715,0,0,0,,0,106,106,142,1,2,word,REMOTE,cursive,remote_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2685.41,2685.608,2685.609,2686.108,,,,,,,,,,,,,,1.007,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,108,0,2686.109,2687.125,m,1,1.007,,[],[],[],[],[],[],[],2687.125,2689.125,2689.125,2689.126,[],[],[],[],[],[],[],,2689.126,2689.126,0.050993377,-0.386092715,0,0,0,,0,107,107,116,1,2,word,MARGINAL,cursive,marginal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2689.127,2689.324,2689.324,2689.825,,,,,,,,,,,,,,0.978,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,109,0,2689.826,2690.808,z,1,0.978,,[],[],[],[],[],[],[],2690.808,2692.809,2692.809,2692.809,[],[],[],[],[],[],[],,2692.809,2692.809,0.050993377,-0.386092715,0,0,0,,0,108,108,9,1,2,RL,denficy,print,denficy_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2692.81,2693.009,2693.009,2693.508,,,,,,,,,,,,,,3.606,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,110,0,2693.508,2697.125,m,1,3.606,,[],[],[],[],[],[],[],2697.125,2699.125,2699.125,2699.126,[],[],[],[],[],[],[],,2699.126,2699.126,0.050993377,-0.386092715,0,0,0,,0,109,109,146,1,2,word,RETIRE,cursive,retire_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2699.127,2699.325,2699.325,2699.825,,,,,,,,,,,,,,2.954,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,111,0,2699.825,2702.792,z,1,2.954,,[],[],[],[],[],[],[],2702.792,2704.792,2704.792,2704.792,[],[],[],[],[],[],[],,2704.793,2704.793,0.050993377,-0.386092715,0,0,0,,0,110,110,27,1,2,RL,repifion,cursive,repifion_c.png,,,,,,
