counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,788.8933,789.0897,789.0897,789.592,,,,,,,,,,,,,,2.2319,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,135,0,789.5925,791.8248,,0,[-0.32999998728434243],[-0.30333334604899087],[1],[0],[0],[2.2319000000060214],"[""button_left_main""]",791.825,793.8252,793.8253,793.8253,[],[],[],[],[],[],[],,793.8254,793.8255,-0.064999962,-0.221666654,0,0,0,,0,134,134,69,1,3,TL,redisent,cursive,redisent_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,793.8263,794.0228,794.0228,794.5235,,,,,,,,,,,,,,1.9155,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,136,0,794.5239,796.4398,,0,[0.33833338419596354],[-0.28500003814697267],[1],[0],[0],[1.9154999999999518],"[""button_right_main""]",796.4398,798.44,798.4401,798.4403,[],[],[],[],[],[],[],,798.4403,798.4404,0.102500025,-0.276666705,0,0,0,,0,135,135,93,1,3,word,CEREMONY,cursive,ceremony_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,798.4414,798.6399,798.6399,799.1404,,,,,,,,,,,,,,1.0849,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,137,0,799.1408,800.226,,0,[0.336666742960612],[-0.24500001271565755],[1],[0],[0],[1.0848999999910802],"[""button_right_main""]",800.2261,802.2248,802.2248,802.2249,[],[],[],[],[],[],[],,802.2249,802.225,0.334166718,-0.242499987,0,0,0,,0,136,136,119,1,3,word,MEMORY,print,memory_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,802.2258,802.4238,802.4238,802.9235,,,,,,,,,,,,,,1.3321,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,138,0,802.9241,804.2569,,0,[0.3258333841959635],[-0.26666666666666666],[1],[0],[0],[1.3320999999940568],"[""button_right_main""]",804.2569,806.2565,806.2567,806.2568,[],[],[],[],[],[],[],,806.2569,806.257,0.240000025,-0.229999987,0,0,0,,0,137,137,87,1,3,word,CAFETERIA,print,cafeteria_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,806.2577,806.4581,806.4581,806.9581,,,,,,,,,,,,,,1.6813,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,139,1,806.9584,808.6401,,0,[-0.31666666666666665],[-0.2650000254313151],[1],[0],[0],[1.6812999999970089],"[""button_left_main""]",808.6402,810.6426,810.6427,811.6272,[-0.2916666666666667],[-0.30499998728434247],[1],[0],[0],[0.9840999999939868],"[""button_left_probe""]",,811.6272,811.6273,-0.291666667,-0.304999987,1,0,0,,0,138,138,123,1,3,word,MODERATE,cursive,moderate_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,811.6279,811.8237,811.8237,812.3249,,,,,,,,,,,,,,1.7481,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,140,0,812.3253,814.0738,,0,[-0.3058333396911621],[-0.2900000254313151],[1],[0],[0],[1.7480999999941105],"[""button_left_main""]",814.0738,816.0741,816.0742,816.0743,[],[],[],[],[],[],[],,816.0743,816.0744,-0.30583334,-0.286666679,0,0,0,,0,139,139,149,1,3,word,SENATOR,cursive,senator_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,816.0753,816.2739,816.2739,816.7757,,,,,,,,,,,,,,1.5655,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,141,0,816.7762,818.3421,,0,[-0.28583332697550456],[-0.29333337148030597],[1],[0],[0],[1.5655000000000427],"[""button_left_main""]",818.3422,820.3405,820.3405,820.3407,[],[],[],[],[],[],[],,820.3407,820.3407,-0.275,-0.290833346,0,0,0,,0,140,140,40,1,3,TL,condiser,print,condiser_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,820.3417,820.5416,820.5416,821.0407,,,,,,,,,,,,,,3.2181,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,142,1,821.041,824.2596,,0,[-0.29416666030883787],[-0.2783333460489909],[1],[0],[0],[3.2181000000090307],"[""button_left_main""]",824.2596,826.2567,826.2568,827.6404,[-0.290833314259847],[-0.31416670481363934],[1],[0],[0],[1.3834999999999127],"[""button_left_probe""]",,827.6405,827.6407,-0.290833314,-0.314166705,1,0,0,,0,141,141,71,1,3,TL,sanile,cursive,sanile_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,827.6415,827.8409,827.8409,828.3425,,,,,,,,,,,,,,1.9311,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,143,0,828.3429,830.2742,,0,[0.31416664123535154],[-0.2525000254313151],[1],[0],[0],[1.9310999999941032],"[""button_right_main""]",830.2742,832.277,832.2771,832.2772,[],[],[],[],[],[],[],,832.2773,832.2773,0.102500025,-0.2375,0,0,0,,0,142,142,157,1,3,word,VALIDITY,cursive,validity_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,832.2782,832.4755,832.4755,832.9771,,,,,,,,,,,,,,1.6813,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,144,1,832.9775,834.6591,,0,[-0.27833331425984703],[-0.318333371480306],[1],[0],[0],[1.6812999999970089],"[""button_left_main""]",834.6592,836.6599,836.6599,837.7273,[-0.23083330790201823],[-0.31000003814697263],[1],[0],[0],[1.0671000000089634],"[""button_left_probe""]",,837.7273,837.7274,-0.230833308,-0.310000038,1,0,0,,0,143,143,11,1,3,RL,ebiwent,cursive,ebiwent_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,837.7281,837.9249,837.925,838.4245,,,,,,,,,,,,,,1.384,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,145,0,838.4249,839.8093,,0,[-0.37250000635782876],[-0.2691666920979818],[1],[0],[0],[1.3840000000000146],"[""button_left_main""]",839.8094,841.8076,841.8077,841.8079,[],[],[],[],[],[],[],,841.8079,841.808,-0.096666654,-0.264166705,0,0,0,,0,144,144,41,1,3,TL,crinimal,print,crinimal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,841.8088,842.0078,842.0078,842.5077,,,,,,,,,,,,,,1.1995,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,146,0,842.5081,843.708,,0,[0.32916666666666666],[-0.30833333333333335],[1],[0],[0],[1.1995000000000573],"[""button_right_main""]",843.7081,845.7079,845.708,845.7082,[],[],[],[],[],[],[],,845.7082,845.7082,0.021666654,-0.227500025,0,0,0,,0,145,145,91,1,3,word,CARDINAL,print,cardinal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,845.7093,845.9084,845.9085,846.4082,,,,,,,,,,,,,,1.5487,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,147,0,846.4086,847.9579,,0,[-0.3266666730244954],[-0.3258333206176758],[1],[0],[0],[1.5487000000030093],"[""button_left_main""]",847.9579,849.9612,849.9612,849.9613,[],[],[],[],[],[],[],,849.9613,849.9615,-0.041666667,-0.169166692,0,0,0,,0,146,146,46,1,3,TL,distupe,print,distupe_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,849.9622,850.1587,850.1587,850.658,,,,,,,,,,,,,,1.6492,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,148,0,850.6584,852.3081,,0,[-0.28916667302449545],[-0.3174999872843424],[1],[0],[0],[1.6491999999881273],"[""button_left_main""]",852.3081,854.3079,854.308,854.3081,[],[],[],[],[],[],[],,854.3081,854.3082,0.034166654,-0.241666667,0,0,0,,0,147,147,51,1,3,TL,liretal,print,liretal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,854.309,854.5082,854.5082,855.0094,,,,,,,,,,,,,,1.1512,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,149,0,855.0098,856.1614,,0,[0.311666742960612],[-0.24416669209798178],[1],[0],[0],[1.151200000002973],"[""button_right_main""]",856.1614,858.1582,858.1582,858.1583,[],[],[],[],[],[],[],,858.1583,858.1584,-0.051666641,-0.174166679,0,0,0,,0,148,148,105,1,3,word,EDITOR,print,editor_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,858.1592,858.3583,858.3584,858.8608,,,,,,,,,,,,,,1.3662,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,150,1,858.8612,860.2277,,0,[-0.27166665395100914],[-0.3150000254313151],[1],[0],[0],[1.3662000000030048],"[""button_left_main""]",860.2278,862.2273,862.2274,863.5776,[0.3],[-0.29249998728434246],[1],[0],[0],[1.350200000003042],"[""button_right_probe""]",,863.5777,863.5778,0.3,-0.292499987,1,0,0,,0,149,149,44,1,3,TL,decilate,print,decilate_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,863.5784,863.7747,863.7747,864.2746,,,,,,,,,,,,,,2.8162,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,151,0,864.275,867.0916,,0,[-0.2983333269755046],[-0.318333371480306],[1],[0],[0],[2.8161999999880436],"[""button_left_main""]",867.0916,869.0918,869.0919,869.0925,[],[],[],[],[],[],[],,869.0925,869.0925,-0.091666667,-0.217499987,0,0,0,,0,150,150,48,1,3,TL,grafetul,cursive,grafetul_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,869.0934,869.2916,869.2917,869.7935,,,,,,,,,,,,,,2.1,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,152,0,869.7938,871.894,,0,[0.3516666412353516],[-0.2783333460489909],[1],[0],[0],[2.1000000000000227],"[""button_right_main""]",871.8941,873.892,873.8921,873.8921,[],[],[],[],[],[],[],,873.8921,873.8924,0.022500038,-0.216666667,0,0,0,,0,151,151,153,1,3,word,STOLEN,cursive,stolen_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,873.8932,874.0922,874.0922,874.5919,,,,,,,,,,,,,,1.4346,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,153,0,874.5923,876.0274,,0,[-0.2966666539510091],[-0.31916669209798176],[1],[0],[0],[1.4346000000089134],"[""button_left_main""]",876.0274,878.0278,878.0279,878.028,[],[],[],[],[],[],[],,878.028,878.0281,-0.106666629,-0.296666654,0,0,0,,0,152,152,39,1,3,TL,clicinal,print,clicinal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,878.0289,878.2251,878.2252,878.7254,,,,,,,,,,,,,,1.4822,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,154,0,878.7259,880.2084,,0,[0.28583335876464844],[-0.31416670481363934],[1],[0],[0],[1.4822000000029902],"[""button_right_main""]",880.2085,882.2108,882.2108,882.211,[],[],[],[],[],[],[],,882.211,882.211,0.0125,-0.257500013,0,0,0,,0,153,153,111,1,3,word,INDICATE,print,indicate_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,882.2118,882.4089,882.4089,882.9085,,,,,,,,,,,,,,1.2686,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,155,0,882.9091,884.1781,,0,[-0.3883333206176758],[-0.2791666666666667],[1],[0],[0],[1.2685999999940805],"[""button_left_main""]",884.1781,886.1779,886.1779,886.1781,[],[],[],[],[],[],[],,886.1782,886.1782,-0.031666629,-0.301666705,0,0,0,,0,154,154,22,1,3,RL,procogal,print,procogal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,886.179,886.3755,886.3755,886.8759,,,,,,,,,,,,,,2.3019,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,156,0,886.8765,889.1787,,0,[-0.3],[-0.32083333333333336],[1],[0],[0],[2.3019000000059577],"[""button_left_main""]",889.1787,891.1777,891.1778,891.1779,[],[],[],[],[],[],[],,891.1779,891.178,-0.029999987,-0.298333359,0,0,0,,0,155,155,121,1,3,word,MISTAKE,cursive,mistake_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,891.1787,891.378,891.3781,891.8758,,,,,,,,,,,,,,2.1988,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,157,0,891.8763,894.0755,,0,[-0.25083332061767577],[-0.31416670481363934],[1],[0],[0],[2.19879999999705],"[""button_left_main""]",894.0757,896.0767,896.0768,896.0769,[],[],[],[],[],[],[],,896.077,896.0771,-0.045000013,-0.297500038,0,0,0,,0,156,156,52,1,3,TL,locigal,cursive,locigal_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,896.0779,896.2759,896.2759,896.776,,,,,,,,,,,,,,1.0159,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,158,0,896.7766,897.7928,,0,[0.2683333079020182],[-0.2875],[1],[0],[0],[1.0158999999910066],"[""button_right_main""]",897.7929,899.7939,899.7939,899.7941,[],[],[],[],[],[],[],,899.7942,899.7942,0.060833359,-0.315833346,0,0,0,,0,157,157,129,1,3,word,PARENT,print,parent_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,899.795,899.9928,899.9928,900.4925,,,,,,,,,,,,,,1.4162,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,159,1,900.4929,901.9095,,0,[0.2941666920979818],[-0.30166670481363933],[1],[0],[0],[1.4162000000029593],"[""button_right_main""]",901.9095,903.9093,903.9093,905.4428,[-0.36000000635782875],[-0.31000003814697263],[1],[0],[0],[1.5332000000030348],"[""button_left_probe""]",,905.4429,905.443,-0.360000006,-0.310000038,1,0,0,,0,158,158,115,1,3,word,LOGICAL,cursive,logical_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,905.4438,905.6428,905.6429,906.1442,,,,,,,,,,,,,,2.3479,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,160,0,906.1446,908.493,,0,[-0.29750000635782875],[-0.31666666666666665],[1],[0],[0],[2.347900000006007],"[""button_left_main""]",908.4933,910.4954,910.4954,910.4955,[],[],[],[],[],[],[],,910.4955,910.4956,0.084166654,-0.234166654,0,0,0,,0,159,159,79,1,3,TL,veretan,cursive,veretan_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.4996,915.4952
