counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,650.2335,650.4305,650.4305,650.9315,,,,,,,,,,,,,,0.9041,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,89,0,650.9322,651.8476,z,1,0.9041,,[],[],[],[],[],[],[],651.8477,653.8473,653.8473,653.8476,[],[],[],[],[],[],[],,653.8476,653.8478,-0.055805393,-0.39280978,0,0,0,,0,88,88,72,1,1,TL,remuse,print,remuse_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,653.8492,654.0482,654.0483,654.5483,,,,,,,,,,,,,,1.1979,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,90,0,654.5489,655.7484,m,1,1.1979,,[],[],[],[],[],[],[],655.7484,657.7481,657.7482,657.7483,[],[],[],[],[],[],[],,657.7483,657.7483,-0.055805393,-0.393056311,0,0,0,,0,89,89,81,1,1,word,ADVISORY,cursive,advisory_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,657.7491,657.9482,657.9483,658.4483,,,,,,,,,,,,,,0.9373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,91,0,658.4488,659.3974,z,1,0.9373,,[],[],[],[],[],[],[],659.3975,661.3974,661.3975,661.3977,[],[],[],[],[],[],[],,661.3977,661.3978,-0.055805393,-0.393056311,0,0,0,,0,90,90,19,1,1,RL,monebate,print,monebate_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,661.3991,661.5982,661.5983,662.0983,,,,,,,,,,,,,,1.0241,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,92,0,662.0989,663.1307,z,1,1.0241,,[],[],[],[],[],[],[],663.1309,665.1316,665.1317,665.1318,[],[],[],[],[],[],[],,665.1319,665.1319,-0.055040295,-0.393081814,0,0,0,,0,91,91,2,1,1,RL,asiral,print,asiral_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,665.1331,665.332,665.3321,665.8314,,,,,,,,,,,,,,2.3661,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,93,0,665.8317,668.199,m,1,2.3661,,[],[],[],[],[],[],[],668.199,670.1983,670.1984,670.1986,[],[],[],[],[],[],[],,670.1987,670.1988,-0.046309678,-0.40422249,0,0,0,,0,92,92,121,1,1,word,MISTAKE,print,mistake_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,670.2001,670.3984,670.3984,670.8983,,,,,,,,,,,,,,2.9708,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,94,1,670.8988,673.8817,m,1,2.9708,,[],[],[],[],[],[],[],673.8819,675.8819,675.8819,678.1148,[],[],[],[],[],[],[],m,678.1149,678.115,-0.040252652,-0.415537439,0,0,0,,0,93,93,89,1,1,word,CAPACITY,print,capacity_p.png,2.2228,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,678.1157,678.3141,678.3141,678.8148,,,,,,,,,,,,,,10.3873,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,95,0,678.8152,689.2149,z,1,10.3873,,[],[],[],[],[],[],[],689.2151,691.2151,691.2152,691.2156,[],[],[],[],[],[],[],,691.2157,691.2159,-0.040180393,-0.416570321,0,0,0,,0,94,94,0,1,1,RL,abanemy,cursive,abanemy_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,691.218,691.4152,691.4152,691.9151,,,,,,,,,,,,,,5.2469,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,96,1,691.916,697.1652,z,0,5.2469,,[],[],[],[],[],[],[],697.1654,699.1651,699.1651,700.1486,[],[],[],[],[],[],[],z,700.1487,700.1487,-0.042594702,-0.414942363,0,0,0,,0,95,95,127,1,1,word,ORIGINAL,cursive,original_c.png,0.9718,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,700.15,700.3485,700.3485,700.8486,,,,,,,,,,,,,,1.6022,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,97,0,700.8491,702.4649,m,1,1.6022,,[],[],[],[],[],[],[],702.465,704.4652,704.4652,704.4655,[],[],[],[],[],[],[],,704.4656,704.4656,-0.043138772,-0.413033868,0,0,0,,0,96,96,85,1,1,word,BENEFIT,print,benefit_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,704.4669,704.6652,704.6652,705.1652,,,,,,,,,,,,,,1.5392,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,98,0,705.1656,706.715,m,1,1.5392,,[],[],[],[],[],[],[],706.7151,708.7151,708.7152,708.7154,[],[],[],[],[],[],[],,708.7155,708.7156,-0.040732964,-0.413573687,0,0,0,,0,97,97,131,1,1,word,POPULAR,cursive,popular_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,708.7168,708.9152,708.9153,709.4152,,,,,,,,,,,,,,1.0746,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,99,0,709.4158,710.4988,z,1,1.0746,,[],[],[],[],[],[],[],710.4989,712.4985,712.4985,712.4988,[],[],[],[],[],[],[],,712.4988,712.4989,-0.040732964,-0.413573687,0,0,0,,0,98,98,70,1,1,TL,relugar,print,relugar_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,712.5003,712.6986,712.6986,713.1985,,,,,,,,,,,,,,1.6373,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,100,1,713.1991,714.8487,m,1,1.6373,,[],[],[],[],[],[],[],714.8488,716.8487,716.8488,717.8154,[],[],[],[],[],[],[],z,717.8154,717.8156,-0.041753094,-0.413573687,0,0,0,,0,99,99,137,1,1,word,RAPIDLY,cursive,rapidly_c.png,0.9587,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,717.8171,718.0153,718.0153,718.5152,,,,,,,,,,,,,,1.0373,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,101,0,718.5157,719.5654,m,1,1.0373,,[],[],[],[],[],[],[],719.5655,721.5652,721.5652,721.5654,[],[],[],[],[],[],[],,721.5655,721.5657,-0.042003876,-0.413318655,0,0,0,,0,100,100,86,1,1,word,BESIDE,print,beside_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,721.5668,721.7653,721.7653,722.2647,,,,,,,,,,,,,,4.6905,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,102,1,722.2654,726.9645,m,1,4.6905,,[],[],[],[],[],[],[],726.9645,728.9653,728.9653,730.4321,[],[],[],[],[],[],[],z,730.4322,730.4322,-0.044103645,-0.412256019,0,0,0,,0,101,101,103,1,1,word,DISPUTE,cursive,dispute_c.png,1.4547,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,730.4333,730.632,730.632,731.132,,,,,,,,,,,,,,5.6222,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,103,1,731.1325,736.7655,m,0,5.6222,,[],[],[],[],[],[],[],736.7655,738.7653,738.7654,740.1488,[],[],[],[],[],[],[],z,740.1489,740.149,-0.044103645,-0.412256019,0,0,0,,0,102,102,66,1,1,TL,panert,cursive,panert_c.png,1.3706,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,740.1502,740.3487,740.3488,740.8488,,,,,,,,,,,,,,4.398,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,104,0,740.8494,745.2487,m,1,4.398,,[],[],[],[],[],[],[],745.2488,747.2487,747.2487,747.2491,[],[],[],[],[],[],[],,747.2492,747.2493,-0.044103645,-0.413021117,0,0,0,,0,103,103,83,1,1,word,ANIMAL,print,animal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,747.2505,747.4484,747.4484,747.9487,,,,,,,,,,,,,,4.4886,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,105,0,747.9493,752.4489,z,1,4.4886,,[],[],[],[],[],[],[],752.449,754.4488,754.4488,754.4491,[],[],[],[],[],[],[],,754.4492,754.4492,-0.044566955,-0.414113507,0,0,0,,0,104,104,33,1,1,RL,recile,cursive,recile_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,754.4506,754.6488,754.6488,755.1486,,,,,,,,,,,,,,2.0208,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,106,0,755.1489,757.1822,m,1,2.0208,,[],[],[],[],[],[],[],757.1823,759.1822,759.1822,759.1825,[],[],[],[],[],[],[],,759.1825,759.1826,-0.039666077,-0.41632804,0,0,0,,0,105,105,143,1,1,word,REMOVAL,cursive,removal_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,759.184,759.3822,759.3822,759.8821,,,,,,,,,,,,,,4.5207,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,107,1,759.8827,764.4155,m,1,4.5207,,[],[],[],[],[],[],[],764.4157,766.4154,766.4155,769.9156,[],[],[],[],[],[],[],z,769.9157,769.9159,-0.044022885,-0.410288017,0,0,0,,0,106,106,130,1,1,word,POLICY,cursive,policy_c.png,3.4881,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,769.9171,770.1155,770.1155,770.6155,,,,,,,,,,,,,,4.8701,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,108,0,770.6163,775.4989,m,1,4.8701,,[],[],[],[],[],[],[],775.4991,777.4989,777.499,777.4992,[],[],[],[],[],[],[],,777.4992,777.4993,-0.044022885,-0.410288017,0,0,0,,0,107,107,158,1,1,word,VELOCITY,print,velocity_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,777.5006,777.6989,777.6989,778.1989,,,,,,,,,,,,,,1.0037,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,109,0,778.1994,779.2156,m,1,1.0037,,[],[],[],[],[],[],[],779.2157,781.2156,781.2156,781.216,[],[],[],[],[],[],[],,781.216,781.216,-0.044022885,-0.410288017,0,0,0,,0,108,108,126,1,1,word,OPTIMAL,print,optimal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,781.2174,781.4156,781.4157,781.9155,,,,,,,,,,,,,,8.3077,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,110,0,781.9162,790.2325,z,1,8.3077,,[],[],[],[],[],[],[],790.2326,792.2323,792.2324,792.2326,[],[],[],[],[],[],[],,792.2327,792.2328,-0.045616839,-0.409735446,0,0,0,,0,109,109,75,1,1,TL,speficic,cursive,speficic_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,792.234,792.4324,792.4324,792.9322,,,,,,,,,,,,,,3.5404,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,111,0,792.9329,796.4824,z,0,3.5404,,[],[],[],[],[],[],[],796.4825,798.4824,798.4825,798.4827,[],[],[],[],[],[],[],,798.4828,798.4829,-0.045616839,-0.408456032,0,0,0,,0,110,110,105,1,1,word,EDITOR,cursive,editor_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,798.484,798.6823,798.6824,799.1823,,,,,,,,,,,,,,1.8882,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,112,0,799.1828,801.0824,z,1,1.8882,,[],[],[],[],[],[],[],801.0825,803.0823,803.0824,803.0826,[],[],[],[],[],[],[],,803.0826,803.0827,-0.045616839,-0.40820525,0,0,0,,0,111,111,56,1,1,TL,grafetul,print,grafetul_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,803.084,803.2824,803.2824,803.7823,,,,,,,,,,,,,,6.8375,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,113,0,803.7829,810.6325,m,0,6.8375,,[],[],[],[],[],[],[],810.6326,812.6324,812.6324,812.6327,[],[],[],[],[],[],[],,812.6327,812.6329,-0.045616839,-0.40820525,0,0,0,,0,112,112,52,1,1,TL,decilate,cursive,decilate_c.png,,,,,
